gene_id	HSMM.longNonPolyA	BJ.longNonPolyA	NHEK.longNonPolyA	HSMM.longPolyA	MCF.7.longNonPolyA	HUVEC.longNonPolyA	K562.longNonPolyA	BJ.longPolyA	AG04450.longNonPolyA	NHEK.longPolyA	HUVEC.longPolyA	MCF.7.longPolyA	HMEC.longNonPolyA	K562.longPolyA	AG04450.longPolyA	HMEC.longPolyA	NHEK.longNonPolyA.1	HEPG2.longNonPolyA	NHEK.longPolyA.1	HEPG2.longPolyA	SK.N.SH_RA.longNonPolyA	A549.longNonPolyA	SK.N.SH_RA.longPolyA	H1.HESC.longNonPolyA	A549.longPolyA	NHLF.longNonPolyA	H1.HESC.longPolyA	GM12878.longNonPolyA	HELA.S3.longNonPolyA	NHLF.longPolyA	HELA.S3.longPolyA	GM12878.longPolyA	entropyExpr	sumExpr	varianceExpr	averageExpr	minExpr	maxExpr	maxExprType	threeTimesRest	nTimesRest	tissSpec	HSMM.longNonPolyA.ExprLabel	BJ.longNonPolyA.ExprLabel	NHEK.longNonPolyA.ExprLabel	HSMM.longPolyA.ExprLabel	MCF.7.longNonPolyA.ExprLabel	HUVEC.longNonPolyA.ExprLabel	K562.longNonPolyA.ExprLabel	BJ.longPolyA.ExprLabel	AG04450.longNonPolyA.ExprLabel	NHEK.longPolyA.ExprLabel	HUVEC.longPolyA.ExprLabel	MCF.7.longPolyA.ExprLabel	HMEC.longNonPolyA.ExprLabel	K562.longPolyA.ExprLabel	AG04450.longPolyA.ExprLabel	HMEC.longPolyA.ExprLabel	NHEK.longNonPolyA.1.ExprLabel	HEPG2.longNonPolyA.ExprLabel	NHEK.longPolyA.1.ExprLabel	HEPG2.longPolyA.ExprLabel	SK.N.SH_RA.longNonPolyA.ExprLabel	A549.longNonPolyA.ExprLabel	SK.N.SH_RA.longPolyA.ExprLabel	H1.HESC.longNonPolyA.ExprLabel	A549.longPolyA.ExprLabel	NHLF.longNonPolyA.ExprLabel	H1.HESC.longPolyA.ExprLabel	GM12878.longNonPolyA.ExprLabel	HELA.S3.longNonPolyA.ExprLabel	NHLF.longPolyA.ExprLabel	HELA.S3.longPolyA.ExprLabel	GM12878.longPolyA.ExprLabel	expressed	transcriptType	geneType	gene_id_short	external_gene_id	withinSubset	gene_biotype	lncRnaName	label
ENSG00000250786.1	0	0.039176	0.002937	0.013137	0.009945	0.00039	7.3e-05	1.463226	0.037568	0.12786	0.007214	0.051999	0	0.000504	0.341584	0.183599	0.013293	0	0.056033	0	0.000997	4.1e-05	0.012994	0.041247	0	0.010141	0.116556	0	0	0.442348	0	0.000157	2.55436200048425	2.973019	0.0726478375445877	0.09290684375	0	1.463226	BJ.longPolyA	BJ.longPolyA	3.30786168356136	0.436515994644286	none	high	low	low	mid	low	low	high	high	mid	low	mid	none	low	high	mid	mid	none	mid	none	low	low	mid	mid	none	mid	mid	none	none	high	none	low	yes	unknown	derrienLncRNA	ENSG00000250786	ENSG00000250786	rest	nonFunctional	ENSG00000250786	0
ENSG00000250790.2	0	0.00092	0	0.008913	0.000652	0.003506	0	0.014062	0.00015	0.014867	0.003891	0.025937	0	0.000832	0.005756	0.007472	0.003038	0	0.010009	0	0.002486	0	0.014633	0.008734	0.000132	0.000384	0.00558	0.001477	0	0.01838	0	0.006308	3.86705268480268	0.158119	4.27455550796371e-05	0.00494121875	0	0.025937	MCF.7.longPolyA	none	1.41115342763874	0.188479864851771	none	low	none	low	low	low	none	low	low	low	low	mid	none	low	low	low	low	none	mid	none	mid	none	mid	low	low	low	low	low	none	low	none	mid	yes	unknown	derrienLncRNA	ENSG00000250790	ENSG00000250790	rest	nonFunctional	ENSG00000250790	0
ENSG00000250821.1	0	0	0	0	0	0	0.004552	0	0	0	0	0	0	0.024274	0	0	0	0	0	0	0.00038	0	0.01463	0	0	0	0.002445	0	0	0.000716	0	0	1.71266366282452	0.046997	2.45676555877016e-05	0.00146865625	0	0.024274	K562.longPolyA	none	1.65919343814081	0.45380369509987	none	none	none	none	none	none	mid	none	none	none	none	none	none	mid	none	none	none	none	none	none	low	none	mid	none	none	none	low	none	none	low	none	none	yes	unknown	derrienLncRNA	ENSG00000250821	ENSG00000250821	rest	nonFunctional	ENSG00000250821	0
ENSG00000250829.1	0	0	0	0	0	0.001057	0.000697	0	0.001144	0	0	0	0	0.067515	0	0	0	0	0	0.019438	0.000361	0	0	0	0	0	0.003285	0	0	0	0.000907	0.002862	1.43482370135862	0.097266	0.000150429419866936	0.0030395625	0	0.067515	K562.longPolyA	K562.longPolyA	3.47335116781562	0.584110469459022	none	none	none	none	none	low	low	none	low	none	none	none	none	mid	none	none	none	none	none	mid	low	none	none	none	none	none	low	none	none	none	low	low	yes	unknown	derrienLncRNA	ENSG00000250829	ENSG00000250829	rest	nonFunctional	ENSG00000250829	0
ENSG00000250842.1	0	0.001895	0	0.001389	0	0.025242	0.009976	0.002885	0.002537	0	0.00158	0.000288	0	0.006968	5e-04	0	0.000804	0.001291	0.000829	0	0.000256	0.000138	0.003221	0.012073	0.000875	0	0	0	0	0	0.000643	0	3.09374424896927	0.07339	2.58200719959677e-05	0.0022934375	0	0.025242	HUVEC.longNonPolyA	none	2.09078108175267	0.330202944254972	none	low	none	low	none	mid	mid	low	low	none	low	low	none	low	low	none	low	low	low	none	low	low	low	mid	low	none	none	none	none	none	low	none	yes	unknown	derrienLncRNA	ENSG00000250842	ENSG00000250842	rest	nonFunctional	ENSG00000250842	0
ENSG00000250846.2	0	0.000663	0	0.001575	0	0.000387	0	0.010892	0	0	0.001739	0	0	0	0	0	0	0	0	0	0	6.8e-05	0	0.000799	0.005085	5.6e-05	0.001743	0	0	0.001023	0.000404	0	2.51946395173835	0.024434	4.41367877016129e-06	0.0007635625	0	0.010892	BJ.longPolyA	none	2.14198623402163	0.403561250407822	none	low	none	low	none	low	none	low	none	none	low	none	none	none	none	none	none	none	none	none	none	low	none	low	low	low	low	none	none	low	low	none	yes	unknown	derrienLncRNA	ENSG00000250846	ENSG00000250846	rest	nonFunctional	ENSG00000250846	0
ENSG00000250863.1	0	0	0	0	0	0.001562	0	0	0	0	0.013334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.484215909249672	0.014896	5.59036490322581e-06	0.0004655	0	0.013334	HUVEC.longPolyA	HUVEC.longPolyA	8.53649167733675	0.766496468699463	none	none	none	none	none	low	none	none	none	none	low	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	yes	unknown	derrienLncRNA	ENSG00000250863	ENSG00000250863	rest	nonFunctional	ENSG00000250863	0
ENSG00000250874.1	0	0	0	0	0	0	0.038739	0	0	0	0	0.008838	0	0.034579	0	0	0	0.008884	0	0	0.020286	0	0.029069	0.00044	0.000752	0	0	0.004981	0.012854	0	0.026711	0.003108	3.04040327697223	0.189241	0.000125960764757056	0.00591378125	0	0.038739	K562.longNonPolyA	none	1.12030423089158	0.222867099705283	none	none	none	none	none	none	mid	none	none	none	none	mid	none	mid	none	none	none	low	none	none	high	none	mid	low	low	none	none	mid	mid	none	mid	low	yes	unknown	derrienLncRNA	ENSG00000250874	ENSG00000250874	rest	nonFunctional	ENSG00000250874	0
ENSG00000250889.2	0	0.023844	0	0.00069	0	0	0	0.05197	0.001376	0.00295	0	0	0.00223	0	0.003264	0.006466	0.005079	0	0.005833	0.002333	0	0.000548	0.001197	0.020552	0.002254	0.009162	0.00286	0	0.003854	0.048182	0.005023	0	3.23602622488266	0.199667	0.000162588908507056	0.00623959375	0	0.05197	BJ.longPolyA	none	1.07861857125067	0.267213265240961	none	high	none	low	none	none	none	mid	low	low	none	none	low	none	low	low	low	none	low	low	none	low	low	mid	low	mid	low	none	low	mid	low	none	yes	unknown	derrienLncRNA	ENSG00000250889	ENSG00000250889	rest	nonFunctional	ENSG00000250889	0
ENSG00000250899.2	0.099697	0.005943	0.007479	0.670371	0.014561	0.026776	0.011671	0.114434	0.00582	0.061479	0.12466	0.044591	0.002538	0.030011	0.032008	0.05057	0.009459	0.07264	0.013633	0.058485	0.00418	0.007079	0.034832	0.24076	0.051586	0.008494	0.322457	0	0.054114	0.080353	0.049739	0	3.73688472443703	2.31042	0.0167546723077258	0.072200625	0	0.670371	HSMM.longPolyA	none	2.07894696036991	0.290118982379645	high	mid	mid	high	mid	mid	mid	mid	mid	mid	mid	mid	low	mid	mid	mid	mid	mid	mid	mid	mid	mid	mid	high	mid	mid	high	none	mid	mid	mid	none	yes	unknown	derrienLncRNA	ENSG00000250899	ENSG00000250899	rest	nonFunctional	ENSG00000250899	0
ENSG00000250903.2	0.009692	0.026511	0.003963	0.088816	0.013746	0.050243	0.034347	0.094068	0.021175	0.02014	0.065039	0.010004	0	0.037517	0.069668	0.023612	0.021825	0.150179	0.008605	0.188602	0.038638	0.013666	0.079694	0.113724	0.033558	0.00315	0.038029	0.100442	0.337739	0.052289	0.020369	0.080808	4.28341984419239	1.849858	0.00459886841902823	0.0578080625	0	0.337739	HELA.S3.longNonPolyA	none	1.79074983298162	0.204399809669549	mid	high	mid	mid	mid	mid	mid	mid	mid	low	mid	mid	none	mid	mid	mid	mid	high	low	high	high	mid	mid	high	mid	mid	mid	high	high	mid	mid	mid	yes	unknown	derrienLncRNA	ENSG00000250903	ENSG00000250903	rest	nonFunctional	ENSG00000250903	0
ENSG00000250920.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000605	0	0.023596	0	0	0	0	0	0.000377	0.000778	0	0.000296	0	0.018162	0	0.052326	0	1.58852140272356	0.09614	0.000107645167016129	0.003004375	0	0.052326	HELA.S3.longPolyA	none	2.21757925072046	0.473594280797535	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	low	none	mid	none	none	none	none	none	low	low	none	low	none	mid	none	mid	none	yes	unknown	derrienLncRNA	ENSG00000250920	ENSG00000250920	rest	nonFunctional	ENSG00000250920	0
ENSG00000250950.1	0	0.011879	0	0.001987	0.005988	0.010856	0.050643	0.011601	0.014088	0.004125	0.000854	0.001497	0	0.098019	0.007249	0.000184	0.007159	0.0745	0.013292	0.02008	0.012583	0.006913	0.00552	0.071027	0.003819	0	0.005139	0.063428	0.028653	0.005599	0.019796	0.055817	3.94463281793372	0.612295	0.000678958738563508	0.01913421875	0	0.098019	K562.longPolyA	none	1.31569127516779	0.185028687996186	none	mid	none	low	mid	mid	high	low	mid	low	low	low	none	mid	low	low	low	mid	mid	mid	mid	mid	low	mid	low	none	low	high	mid	low	mid	mid	yes	unknown	derrienLncRNA	ENSG00000250950	ENSG00000250950	rest	nonFunctional	ENSG00000250950	0
ENSG00000250957.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000396	0	0	0	0	0	0	0.000956	0	0.007307	0	0.000109	0	0	0	0	0	0.000681	0	1.16073121860958	0.009449	1.68221066028226e-06	0.00029528125	0	0.007307	SK.N.SH_RA.longPolyA	SK.N.SH_RA.longPolyA	7.64330543933054	0.648110910378585	none	none	none	none	none	none	none	none	none	none	none	none	none	low	none	none	none	none	none	none	low	none	low	none	low	none	none	none	none	none	low	none	yes	unknown	derrienLncRNA	ENSG00000250957	ENSG00000250957	rest	nonFunctional	ENSG00000250957	0
ENSG00000250986.1	0.007924	0.000226	0	0.047877	0.016993	0	0	0.00351	0.000131	0	0	0.0236	7.5e-05	0.000212	0	0	0.000488	0.065627	0.000434	0.039031	0.002252	0.003518	0.014239	0.260993	0.007065	3.5e-05	0.123736	0	0.034934	0.003426	0	0	2.80971970287259	0.656326	0.00259718435822177	0.0205101875	0	0.260993	H1.HESC.longNonPolyA	none	2.10927296825499	0.369178353890079	mid	low	none	mid	mid	none	none	low	low	none	none	mid	low	low	none	none	low	mid	low	mid	mid	mid	mid	high	low	low	mid	none	mid	low	none	none	yes	unknown	derrienLncRNA	ENSG00000250986	ENSG00000250986	rest	nonFunctional	ENSG00000250986	0
ENSG00000250993.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013975	0	0	0.007257	0	0	0	0	0.001664	1.23502295823183	0.022896	7.55972522580645e-06	0.0007155	0	0.013975	H1.HESC.longNonPolyA	none	1.92572688438749	0.521296671809117	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	mid	none	none	low	none	none	none	none	low	yes	unknown	derrienLncRNA	ENSG00000250993	ENSG00000250993	rest	nonFunctional	ENSG00000250993	0
ENSG00000250994.1	0	0.010018	0	0.004591	0.001735	0.000557	0	0.000722	0.003896	0.001103	0	0	0	0	0.000779	0.002813	0	0.000935	0.000605	0	0.006314	0.003197	0.002687	0.046715	0.000255	0.00074	0.054034	0.000901	0.020809	0.001686	0	0	2.86870934978274	0.165092	0.00015794380133871	0.005159125	0	0.054034	H1.HESC.longPolyA	none	1.15667344536016	0.317933466097431	none	mid	none	low	low	low	none	low	mid	low	none	none	none	none	low	low	none	low	low	none	mid	mid	low	mid	low	low	mid	low	mid	low	none	none	yes	unknown	derrienLncRNA	ENSG00000250994	ENSG00000250994	rest	nonFunctional	ENSG00000250994	0
ENSG00000251002.2	3.7e-05	0	0	0.001435	0	0	0.000611	0	0	0	0	0	0	0.00126	0.000136	0	0	0	0.000218	0.000473	0.000899	0.000223	0.002021	0	0.000119	0	0	0.097839	0	0	0	0.756789	0.605036838359918	0.86206	0.018035095826629	0.026939375	0	0.756789	GM12878.longPolyA	GM12878.longPolyA	7.73504430748475	0.747168164200543	low	none	none	low	none	none	low	none	none	none	none	none	none	low	low	none	none	none	low	low	low	low	low	none	low	none	none	high	none	none	none	high	yes	unknown	derrienLncRNA	ENSG00000251002	ENSG00000251002	rest	nonFunctional	ENSG00000251002	0
ENSG00000251003.2	0	0.001875	0	0	0.009552	0.002522	0.002272	0.012228	0.013122	0.007997	0.004579	0.005292	0	0.022635	0.058563	0	0.00064	0.014306	0.000294	0.006459	0.019319	0.006361	0.102288	0	0.101322	0	0	0.002839	0.024579	0.02018	0.102382	0.012971	3.5432732213859	0.554577	0.000901001733353831	0.01733053125	0	0.102382	HELA.S3.longPolyA	none	1.00091897387768	0.206122714439525	none	low	none	none	mid	low	low	low	mid	low	low	low	none	mid	mid	none	low	mid	low	low	high	mid	mid	none	mid	none	none	low	mid	low	mid	mid	yes	unknown	derrienLncRNA	ENSG00000251003	ENSG00000251003	rest	nonFunctional	ENSG00000251003	0
ENSG00000251015.1	0	0	0	0.001525	0.001553	0.003053	0	0.003627	0	0.004495	0.027901	0.00087	0	0	0.000775	0	0	0	0	0.004442	0	0	0.004261	0	0	0	0.001051	0.000918	0.000432	0.001145	0	0.000476	2.73421114254778	0.056524	2.48051025e-05	0.001766375	0	0.027901	HUVEC.longPolyA	HUVEC.longPolyA	6.20711902113459	0.437541853519792	none	none	none	low	low	low	none	low	none	low	mid	low	none	none	low	none	none	none	none	low	none	none	low	none	none	none	low	low	low	low	none	low	yes	unknown	derrienLncRNA	ENSG00000251015	ENSG00000251015	rest	nonFunctional	ENSG00000251015	0
ENSG00000251026.1	0	0	0	0	0.001494	0	0.065731	0	0	0	0	0.012348	0	0.069979	0	0	0	0.048724	0	0.024908	0	0.011243	0	0.004436	0.007673	0	0.001145	0.003902	0.037458	0	0.000891	0.004337	2.95334325572828	0.294269	0.000364674076216734	0.00919590625	0	0.069979	K562.longPolyA	none	1.06462704051361	0.249582436543747	none	none	none	none	low	none	high	none	none	none	none	mid	none	mid	none	none	none	mid	none	mid	none	mid	none	low	mid	none	low	low	mid	none	low	low	yes	unknown	derrienLncRNA	ENSG00000251026	ENSG00000251026	rest	nonFunctional	ENSG00000251026	0
ENSG00000251031.1	0	0.001508	0	0	0	0.014042	0.001876	0.003119	0.003604	0	0.006454	0	0	0.001459	0.003332	0	0	0.031232	0.000892	0.001487	0.00057	0.001922	0.001732	0.012129	0.000369	0	0.000418	0	0.033255	0.000814	0.003184	0	3.16955708152836	0.123398	6.62680595120968e-05	0.0038561875	0	0.033255	HELA.S3.longNonPolyA	none	1.06477330942623	0.274335657125535	none	low	none	none	none	mid	low	low	mid	none	low	none	none	low	low	none	none	mid	low	low	low	mid	low	mid	low	none	low	none	mid	low	low	none	yes	unknown	derrienLncRNA	ENSG00000251031	ENSG00000251031	rest	nonFunctional	ENSG00000251031	0
ENSG00000251060.1	0	2.5e-05	0.00102	0.00012	0	0	0.014666	0	0	0	0	0	0	0.067544	0	0	0	8.7e-05	0	0	0	0	0	0.003219	0	0	0.024898	0	0.000458	0.000144	0	0	1.58110770622813	0.112181	0.000161792946039315	0.00350565625	0	0.067544	K562.longPolyA	none	2.71282833962567	0.515263168480434	none	low	low	low	none	none	mid	none	none	none	none	none	none	mid	none	none	none	low	none	none	none	none	none	low	none	none	mid	none	low	low	none	none	yes	unknown	derrienLncRNA	ENSG00000251060	ENSG00000251060	rest	nonFunctional	ENSG00000251060	0
ENSG00000251072.1	0	0	0	0	0	0	0.000582	0	0	0	0	0.001013	0	0.003105	0	0	0	0	0	0.000797	0.000926	0	0.001406	0.001406	0	0	0	0.001132	0.00127	0.001763	0	0.004115	3.20905488223064	0.017515	9.61331200604839e-07	0.00054734375	0	0.004115	GM12878.longPolyA	none	1.32528180354267	0.247307787216543	none	none	none	none	none	none	low	none	none	none	none	low	none	low	none	none	none	none	none	low	low	none	low	low	none	none	none	low	low	low	none	low	yes	unknown	derrienLncRNA	ENSG00000251072	ENSG00000251072	rest	nonFunctional	ENSG00000251072	0
ENSG00000251081.1	0	0	0	0	0.001026	0	0	0	0.000386	0	0	0.329681	0	0	0	0	0	0	0	0	0.006345	0	0.247337	0	0	0	0	0	0	0	0	0	1.08504627431304	0.584775	0.00513613895991835	0.01827421875	0	0.329681	MCF.7.longPolyA	none	1.33292228821406	0.487564194106384	none	none	none	none	low	none	none	none	low	none	none	high	none	none	none	none	none	none	none	none	mid	none	high	none	none	none	none	none	none	none	none	none	yes	unknown	derrienLncRNA	ENSG00000251081	ENSG00000251081	rest	nonFunctional	ENSG00000251081	0
ENSG00000251085.1	0	0	0	0.007698	0	0	0.001456	0.038001	0.001418	0	0	0	0	0.053646	0.011936	0	0	0	0.000934	0	0	0	0.01501	0.01881	0.002111	0	0.057543	0	0.000846	0.028047	0	0	2.89644465195297	0.237456	0.000240283118709677	0.0074205	0	0.057543	H1.HESC.longPolyA	none	1.0726428811095	0.253162098047237	none	none	none	low	none	none	low	mid	low	none	none	none	none	mid	mid	none	none	none	low	none	none	none	mid	mid	low	none	mid	none	low	mid	none	none	yes	unknown	derrienLncRNA	ENSG00000251085	ENSG00000251085	rest	nonFunctional	ENSG00000251085	0
ENSG00000251088.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006137	0	0	0	0.007635	0.991448668516556	0.013772	2.90415708064516e-06	0.000430375	0	0.007635	GM12878.longPolyA	none	1.2440932051491	0.480831522355522	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	mid	none	none	none	mid	yes	unknown	derrienLncRNA	ENSG00000251088	ENSG00000251088	rest	nonFunctional	ENSG00000251088	0
ENSG00000251125.1	0	0	0	0	0	0	0	0	0	0.001674	0	0.000331	0	0	0	0	0	0	0.000903	0	0.000219	0	0.004079	0	0	0	0	0	0	0	0	0	1.68674437732298	0.007206	6.06153125e-07	0.0002251875	0	0.004079	SK.N.SH_RA.longPolyA	none	2.43667861409797	0.48920333223892	none	none	none	none	none	none	none	none	none	low	none	low	none	none	none	none	none	none	low	none	low	none	low	none	none	none	none	none	none	none	none	none	yes	unknown	derrienLncRNA	ENSG00000251125	ENSG00000251125	rest	nonFunctional	ENSG00000251125	0
ENSG00000251127.2	0	5.1e-05	0	0	0	0.001139	0.003145	0.001487	0.000743	0	0.000274	0.00034	0	0.003382	0.00158	0	0	0.016932	0	0.004805	0.001217	0.011395	0.005585	0	0.012529	0	0	0	0.006593	0.001744	0.006866	0	3.43663935674853	0.079807	1.78054829344758e-05	0.00249396875	0	0.016932	HEPG2.longNonPolyA	none	1.35142469470828	0.228971609850536	none	low	none	none	none	low	mid	low	low	none	low	low	none	low	low	none	none	mid	none	low	low	mid	low	none	mid	none	none	none	low	low	low	none	yes	unknown	derrienLncRNA	ENSG00000251127	ENSG00000251127	rest	nonFunctional	ENSG00000251127	0
ENSG00000251129.1	0	9.5e-05	0	0.000453	0.030543	0.004395	0.559502	0	0	0	0.001026	0.080361	0	1.144685	0.000361	0	0	0.00091	0.001447	0.000494	0	0.103825	0	0.017636	0.465276	0	0.002741	0.006201	0.006	0.001628	0.000929	0.007589	2.0733230334905	2.436097	0.0539684225864829	0.07612803125	0	1.144685	K562.longPolyA	none	2.04589974656033	0.420696928215551	none	low	none	low	high	low	high	none	none	none	low	mid	none	high	low	none	none	low	low	low	none	high	none	mid	high	none	low	mid	low	low	low	mid	yes	unknown	derrienLncRNA	ENSG00000251129	ENSG00000251129	rest	nonFunctional	ENSG00000251129	0
ENSG00000251136.2	0.002654	0.011945	0.001017	0.035132	0.021983	0.018182	0.028387	0.053081	0.029741	0.032332	0.038833	0.134451	0.01058	0.043836	0.107538	0.00972	0.156933	0.021458	0.073113	0.031021	0.019416	0.010559	0.038483	0.087725	0.05077	0.000714	0.040638	0.065041	0.028575	0.078067	0.033889	0.151198	4.47613861676883	1.467012	0.00174894394843548	0.045844125	0.000714	0.156933	NHEK.longNonPolyA.1	none	1.03793039590471	0.13607396290317	mid	mid	low	mid	mid	mid	mid	mid	high	low	mid	high	mid	mid	mid	low	high	mid	mid	mid	high	mid	mid	mid	mid	low	mid	high	mid	mid	mid	high	yes	unknown	derrienLncRNA	ENSG00000251136	ENSG00000251136	rest	nonFunctional	ENSG00000251136	0
ENSG00000251138.1	0	0	0	0.000382	0	0.001889	0.186192	0	0.000409	0	0	0.0032	0	0.480173	0	0	0	0.000709	0	0.002099	0	0.002745	0	0.001955	0.026166	0	0.002553	0.0019	0.003423	0	0.003996	0.001357	1.37215120119124	0.719148	0.00805892222340323	0.022473375	0	0.480173	K562.longPolyA	none	2.57891316490504	0.563887857388244	none	none	none	low	none	low	high	none	low	none	none	low	none	high	none	none	none	low	none	low	none	mid	none	low	mid	none	low	low	low	none	low	low	yes	unknown	derrienLncRNA	ENSG00000251138	ENSG00000251138	rest	nonFunctional	ENSG00000251138	0
ENSG00000251161.1	0.007496	0.004674	0.009952	0.00669	0.047779	0.00923	0.001829	0.015769	0.00092	0.03372	0.023672	0.023752	0	0.000776	0.0181	0.028372	0.030297	0.032039	0.015642	0.003793	0.004909	0.005244	0.015344	0.049354	0.007655	0.003108	0.01146	0.003803	0.008998	0.019898	0.006241	0.001228	4.41221010616151	0.451744	0.000177997071677419	0.014117	0	0.049354	H1.HESC.longNonPolyA	none	1.03296427300697	0.13828964825944	mid	mid	mid	low	high	mid	low	low	low	low	mid	mid	none	low	mid	mid	mid	mid	mid	low	mid	mid	mid	mid	mid	mid	low	low	mid	low	low	low	yes	unknown	derrienLncRNA	ENSG00000251161	ENSG00000251161	rest	nonFunctional	ENSG00000251161	0
ENSG00000251164.1	0	0	0	0	0	0	0.000346	0	0	0	0	0.001724	0	6e-04	0.001362	0	0	0	0	0.149962	0	0	0.000823	0	0.000344	0	0	0.00242	0.000606	0.000385	0.000611	0.000836	0.537346941454522	0.160019	0.000700063164894153	0.00500059375	0	0.149962	HEPG2.longPolyA	HEPG2.longPolyA	61.9677685950413	0.820668022037418	none	none	none	none	none	none	low	none	none	none	none	low	none	low	low	none	none	none	none	high	none	none	low	none	low	none	none	low	low	low	low	low	yes	unknown	derrienLncRNA	ENSG00000251164	ENSG00000251164	rest	nonFunctional	ENSG00000251164	1
ENSG00000251169.1	0	0	0	0	0.013702	0	0.002209	0	0	0	0	0.013012	0	0.008656	0.000924	0	0	0.040091	0	0.057677	0.000226	0.011135	0.000709	0	0.061334	0	0.000684	0	0.030214	0.002651	0.029072	0	3.03733497264513	0.272296	0.000280857122193548	0.00850925	0	0.061334	A549.longPolyA	none	1.06340482341315	0.23956043084081	none	none	none	none	mid	none	low	none	none	none	none	mid	none	mid	low	none	none	mid	none	mid	low	mid	low	none	mid	none	low	none	mid	low	mid	none	yes	unknown	derrienLncRNA	ENSG00000251169	ENSG00000251169	rest	nonFunctional	ENSG00000251169	0
ENSG00000251191.2	0.000153	0	0.002644	0.005117	0.000477	0.001838	0	0.00054	0	0.047033	0.000402	0.004041	0	0	0	0.007439	0.012756	0.000159	0.019048	0.000262	0.007242	1e-04	0.038288	0.000224	0.002453	0	0	0.000345	0	0.000284	0.000319	0.000751	2.92996177809579	0.151915	0.00011776876378125	0.00474734375	0	0.047033	NHEK.longPolyA	none	1.22840054325115	0.304765039622502	low	none	low	low	low	low	none	low	none	mid	low	low	none	none	none	low	mid	low	mid	low	mid	low	mid	low	low	none	none	low	none	low	low	low	yes	unknown	derrienLncRNA	ENSG00000251191	ENSG00000251191	rest	nonFunctional	ENSG00000251191	0
ENSG00000251199.1	0	0	0	0.000447	0	0	0.038448	0	0	0	0	0	0	0.069646	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000379	0	0	0	0	1.00378219073654	0.10892	0.000192207129677419	0.00340375	0	0.069646	K562.longPolyA	none	1.81143362463587	0.542696023159308	none	none	none	low	none	none	mid	none	none	none	none	none	none	mid	none	none	none	none	none	none	none	none	none	none	none	none	none	low	none	none	none	none	yes	unknown	derrienLncRNA	ENSG00000251199	ENSG00000251199	rest	nonFunctional	ENSG00000251199	0
ENSG00000251206.1	0	0	0	0	0.012167	0	0	0	0.000211	0.001548	0	0.027218	0	0	0	0	0.000418	0.001879	0.000863	0	0.000552	0.000312	0.000419	0	0.000716	0	0	0	0	0	0	0	1.79182210279398	0.046303	2.67689562247984e-05	0.00144696875	0	0.027218	MCF.7.longPolyA	none	2.23703460179173	0.504900013441532	none	none	none	none	mid	none	none	none	low	low	none	mid	none	none	none	none	low	low	low	none	low	low	low	none	low	none	none	none	none	none	none	none	yes	unknown	derrienLncRNA	ENSG00000251206	ENSG00000251206	rest	nonFunctional	ENSG00000251206	0
ENSG00000251216.1	0	0	0	0	0	0	0	0	5.9e-05	0	0	0	0	0	0	0	0	0	0	0	0.015633	0	0.131671	0	0	0	0	0	0	0	9.7e-05	0	0.500601804943667	0.14746	0.00054523037766129	0.004608125	0	0.131671	SK.N.SH_RA.longPolyA	SK.N.SH_RA.longPolyA	8.42263161261434	0.763944570950382	none	none	none	none	none	none	none	none	low	none	none	none	none	none	none	none	none	none	none	none	mid	none	mid	none	none	none	none	none	none	none	low	none	yes	unknown	derrienLncRNA	ENSG00000251216	ENSG00000251216	rest	nonFunctional	ENSG00000251216	0
ENSG00000251221.1	0	0	0	0.006532	0	0	0.001192	0.003455	0.000449	0.010741	0.003999	0.006294	0	0.009573	0.004846	0.004565	0	0.001517	0.002431	0.004947	0	0.000722	0.001453	0	0.012455	0	0.001872	0.003363	0.001313	0.000912	0.026292	0.019181	3.78274841565199	0.128104	3.60428461935484e-05	0.00400325	0	0.026292	HELA.S3.longPolyA	none	1.37073145300036	0.22330479504526	none	none	none	low	none	none	low	low	low	low	low	mid	none	mid	low	low	none	low	low	low	none	low	low	none	mid	none	low	low	low	low	mid	mid	yes	unknown	derrienLncRNA	ENSG00000251221	ENSG00000251221	rest	nonFunctional	ENSG00000251221	0
