filename	dccAccession	size	cell	antibody	dataType	view	geoSampleAccession	md5sum	dateSubmitted	lab	dataVersion	url	softwareVersion	exprdir	controlId	type	grant	setType	control	dateUnrestricted	spikeInPool	composite	replicate	labExpId	readType	seqPlatform	bioRep	localization	project	tableName	rnaExtract	treatment	protocol	dateResubmitted	origAssembly	labProtocolId	labVersion	strand	objStatus	subId	geoSampleAccesion	#N/A
wgEncodeOpenChromFaireHelas3Pk.bb	wgEncodeEH000544	3.2M	HeLa-S3		FaireSeq	Peaks	GSM864348	70eaa96b6f04d484b4cafe34f1e63a10	2009-03-22	UNC	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/openchrom/jan2011/faire_fseq_peaks/wgEncodeOpenChromFaireHelas3Pk.bb	F-Seq	faire_fseq_peaks	HeLa-S3/Input	bigBed	Crawford																	2010-06-16	hg18							
peakSeq.optimal.wgEncodeSydhTfbsHelas3Hae2f1StdAlnRep0_vs_wgEncodeSydhTfbsHelas3InputStdAlnRep1.bb	wgEncodeEH000688	618K	HeLa-S3	HA-E2F1	ChipSeq	Peaks	GSM935366	81cff42dbab2b9f8ccde86c940111927	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsHelas3Hae2f1StdAlnRep0_vs_wgEncodeSydhTfbsHelas3InputStdAlnRep1.bb	PeakSeq	hub	wgEncodeEH000612	bigBed	Snyder	exp	std													None										
wgEncodeOpenChromDnaseHmecAln_2Reps.norm5.rawsignal.bw	wgEncodeEH001101	1.3G	HMEC		DnaseSeq	Signal	GSM816669	0ee2a48a694d823053aa80633a7f8a5e	2010-10-27	Duke	post ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeOpenChromDnaseHmecAln_2Reps.norm5.rawsignal.bw	Wiggler	bigwig	generic_female	bigWig	Crawford																									
spp.optimal.wgEncodeSydhTfbsGm12878Tr4StdAlnRep0_VS_wgEncodeSydhTfbsGm12878InputStdAlnRep1.bb	wgEncodeEH000697	394K	GM12878	TR4	ChipSeq	Peaks	GSM935480	b8452cddb86ee207a642743108e6f5c8	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/spp/optimal/hub/spp.optimal.wgEncodeSydhTfbsGm12878Tr4StdAlnRep0_VS_wgEncodeSydhTfbsGm12878InputStdAlnRep1.bb	SPP	hub	wgEncodeEH000625	bigBed	Snyder	exp	std													None										
wgEncodeHaibTfbsHelas3GabpPcr1xAln_2Reps.norm5.rawsignal.bw	wgEncodeEH001504	1.6G	HeLa-S3	GABP	ChipSeq	Signal	GSM803454	7670e905bd21a970de494dec595da166	2009-12-18	HudsonAlpha	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeHaibTfbsHelas3GabpPcr1xAln_2Reps.norm5.rawsignal.bw	Wiggler	bigwig	SL592	bigWig	Myers	exp						SL610								None	PCR1x	2010-06-07								
spp.optimal.wgEncodeSydhTfbsGm12878Znf143166181apStdAlnRep0_VS_wgEncodeSydhTfbsGm12878InputStdAlnRep1.bb	wgEncodeEH001853	1.2M	GM12878	Znf143_(16618-1-AP)	ChipSeq	Peaks	GSM935613	816660f078caa0f408122d455d640211	2011-01-20	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/spp/optimal/hub/spp.optimal.wgEncodeSydhTfbsGm12878Znf143166181apStdAlnRep0_VS_wgEncodeSydhTfbsGm12878InputStdAlnRep1.bb	SPP	hub	wgEncodeEH000625	bigBed	Snyder	exp	std													None										
spp.optimal.wgEncodeBroadHistoneOsteoblCtcfStdAlnRep0_VS_wgEncodeBroadHistoneOsteoblControlStdAlnRep0.bb	wgEncodeEH001041	2.6M	Osteobl	CTCF	ChipSeq	Peaks	GSM733784	107718520d5e441d5c27a4306aa5c72b	2010-11-16	Broad	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/spp/optimal/hub/spp.optimal.wgEncodeBroadHistoneOsteoblCtcfStdAlnRep0_VS_wgEncodeBroadHistoneOsteoblControlStdAlnRep0.bb	SPP	hub	wgEncodeEH001056	bigBed	Bernstein	exp	std																							
wgEncodeCshlLongRnaSeqNhekCellPapPlusRawSigRep5.bigWig	wgEncodeEH000167	384M	NHEK		RnaSeq	PlusSignal	GSM765401	b34a5c33ee66f69b25c14fec3156f9ad	2010-09-29	CSHL	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_signal/jan2011/hub/wgEncodeCshlLongRnaSeqNhekCellPapPlusRawSigRep5.bigWig		hub		bigWig	Gingeras			2011-06-29	Nist14	wgEncodeCshlLongRnaSeq	5	LID8694	2x76D	Illumina_GA2x	035WC	cell	wgEncode	wgEncodeCshlLongRnaSeqNhekCellPapPlusRawSigRep5	longPolyA											
wgEncodeSydhTfbsHepg2CebpbIggrabAln_2Reps.norm5.rawsignal.bw	wgEncodeEH001829	1.3G	HepG2	CEBPB	ChipSeq	Signal	GSM935493	0208e85011cb5b0db6acdcda29fb5b53	2011-01-14	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeSydhTfbsHepg2CebpbIggrabAln_2Reps.norm5.rawsignal.bw	Wiggler	bigwig	wgEncodeEH001791	bigWig	Snyder	exp	IgG-rab													None										
wgEncodeCshlLongRnaSeqBjCellPapMinusRawSigRep1.bigWig	wgEncodeEH000145	499M	BJ		RnaSeq	MinusSignal	GSM758562	0415dbe7e4baefa0941b49c578b4431f	2010-09-29	CSHL	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_signal/jan2011/hub/wgEncodeCshlLongRnaSeqBjCellPapMinusRawSigRep1.bigWig		hub		bigWig	Gingeras			2011-06-29	Nist14	wgEncodeCshlLongRnaSeq	1	LID8969	2x76D	Illumina_GA2x	037WC	cell	wgEncode	wgEncodeCshlLongRnaSeqBjCellPapMinusRawSigRep1	longPolyA											
spp.optimal.wgEncodeUchicagoTfbsK562EfosControlAlnRep0_VS_wgEncodeUchicagoTfbsK562InputControlAlnRep0.bb	wgEncodeEH001207	778K	K562	eGFP-FOS	ChipSeq	Peaks	GSM777644	65e403dfa0a4b52ebfea2788a84f8882	2011-01-27	UChicago	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/spp/optimal/hub/spp.optimal.wgEncodeUchicagoTfbsK562EfosControlAlnRep0_VS_wgEncodeUchicagoTfbsK562InputControlAlnRep0.bb	SPP	hub	K562/Input/Control	bigBed	White	exp	Control																							
wgEncodeCshlShortRnaSeqK562ChromatinShorttotalTapMinusRawRep3.bigWig	wgEncodeEH000205	14M	K562		RnaSeq	MinusSignal	GSM605632	8cfc54d326127c6e517d67231c6803a2	2011-01-19	CSHL	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_signal/jan2011/hub/wgEncodeCshlShortRnaSeqK562ChromatinShorttotalTapMinusRawRep3.bigWig		hub		bigWig	Gingeras			2011-10-19		wgEncodeCshlShortRnaSeq	3	LID8930	1x36	Illumina_GA2x	025CH	chromatin	wgEncode	wgEncodeCshlShortRnaSeqK562ChromatinShorttotalTapMinusRawRep3	shortTotal		TAP-Only									
spp.optimal.wgEncodeSydhTfbsHelas3Elk4UcdAlnRep0_VS_wgEncodeSydhTfbsHelas3InputUcdAln.bb	wgEncodeEH001753	522K	HeLa-S3	ELK4	ChipSeq	Peaks	GSM935351	5a1afc67ce067bf6daa781f96bd2952b	2010-04-27	UCD	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/spp/optimal/hub/spp.optimal.wgEncodeSydhTfbsHelas3Elk4UcdAlnRep0_VS_wgEncodeSydhTfbsHelas3InputUcdAln.bb	SPP	hub	wgEncodeEH001754	bigBed	Snyder	exp	UCDavis													None										
wgEncodeDukeDnaseCLL.fdr01peaks.hg19.bb	wgEncodeEH001104	1.7M	CLL		DnaseSeq	Peaks	GSM816664	e9b88476eb8d10f12ccd16d37101afa2		Duke	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/openchrom/jan2011/fdrPeaks/wgEncodeDukeDnaseCLL.fdr01peaks.hg19.bb	HotSpot	fdrPeaks		bigBed																										
peakSeq.optimal.wgEncodeHaibTfbsGm12878Pbx3Pcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlPcr1xAlnRep0.bb	wgEncodeEH001477	706K	GM12878	Pbx3	ChipSeq	Peaks	GSM803532	a86f8d9b61abecf1ad36cecbcadfe7e1	2009-07-20	HudsonAlpha	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeHaibTfbsGm12878Pbx3Pcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlPcr1xAlnRep0.bb	PeakSeq	hub	SL516	bigBed	Myers	exp						SL615								None	PCR1x	2010-06-07								
wgEncodeBroadHistoneHsmmH3k4me2StdAln.bb	wgEncodeEH000115	3.2M	HSMM	H3K4me2	ChipSeq	Peaks	GSM733768	18fb768b65a506ea3a2b1d05d43cece3	2010-11-05	Broad	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/histone_macs/optimal/hub/wgEncodeBroadHistoneHsmmH3k4me2StdAln.bb	MACS	hub	wgEncodeEH000119	bigBed	Bernstein	exp	std															2010-11-05	hg18							
wgEncodeHaibTfbsA549GrPcr1xEtoh02Aln_2Reps.norm5.rawsignal.bw	wgEncodeEH001526	1.6G	A549	GR	ChipSeq	Signal	GSM803395	e96499de54effa27ab998bf9d4fb2bfa	2010-12-20	HudsonAlpha	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeHaibTfbsA549GrPcr1xEtoh02Aln_2Reps.norm5.rawsignal.bw	Wiggler	bigwig	SL878	bigWig	Myers	exp						SL878								EtOH_0.02pct	PCR1x	2010-06-07								
wgEncodeUwHistoneHbmecH3k4me3StdAln_2Reps.norm5.rawsignal.bw	wgEncodeEH000939	451M	HBMEC	H3K4me3	ChipSeq	Signal	GSM945163	c76f880df7e1201fa33684a483654322	2010-10-23	UW	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeUwHistoneHbmecH3k4me3StdAln_2Reps.norm5.rawsignal.bw	Wiggler	bigwig	wgEncodeEH000940	bigWig	Stam	exp	std																							
spp.optimal.wgEncodeHaibTfbsK562Rad21V0416102AlnRep0_VS_wgEncodeHaibTfbsK562ControlPcr1xAlnRep0.bb	wgEncodeEH001585	1.4M	K562	Rad21	ChipSeq	Peaks	GSM803447	1317166c92cb8f40b9aac4e86d97248f	2010-10-28	HudsonAlpha	ENCODE Jan 2011. Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/spp/optimal/hub/spp.optimal.wgEncodeHaibTfbsK562Rad21V0416102AlnRep0_VS_wgEncodeHaibTfbsK562ControlPcr1xAlnRep0.bb	SPP	hub	SL1396	bigBed	Myers	exp						SL2947								None	v041610.2									
spp.optimal.wgEncodeBroadHistoneHsmmtCtcfStdAlnRep0_VS_wgEncodeBroadHistoneHsmmtControlStdAlnRep0.bb	wgEncodeEH001000	2.2M	HSMMtube	CTCF	ChipSeq	Peaks	GSM733783	20adad408259bdbe0f04ab0aa22c05ca	2010-11-05	Broad	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/spp/optimal/hub/spp.optimal.wgEncodeBroadHistoneHsmmtCtcfStdAlnRep0_VS_wgEncodeBroadHistoneHsmmtControlStdAlnRep0.bb	SPP	hub	wgEncodeEH001001	bigBed	Bernstein	exp	std															2010-11-05								
wgEncodeUwDnaseSKNMC.fdr01peaks.hg19.bb	wgEncodeEH001189	2.6M	SK-N-MC		DnaseSeq	Peaks	GSM736522,GSM736570	d9ea99f8253d630bd63ed505ea3574a3		UW	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/openchrom/jan2011/fdrPeaks/wgEncodeUwDnaseSKNMC.fdr01peaks.hg19.bb	HotSpot	fdrPeaks		bigBed																										
wgEncodeUwDnaseHcpeAln_2Reps.norm5.rawsignal.bw	wgEncodeEH000514	840M	HCPEpiC		DnaseSeq	Signal	GSM736569,GSM736597	b501b268362727763c9e819daccc8076	2010-01-08	UW	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeUwDnaseHcpeAln_2Reps.norm5.rawsignal.bw	Wiggler	bigwig		bigWig	Stam																	2010-06-18								
spp.optimal.wgEncodeHaibTfbsHepg2CtcfV0416101AlnRep0_VS_wgEncodeHaibTfbsHepg2ControlV0416101AlnRep0.bb	wgEncodeEH001516	1.9M	HepG2	CTCF	ChipSeq	Peaks	GSM803486	4f7e2ce62e6be129c93736fcda36c858	2010-12-03	HudsonAlpha	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/spp/optimal/hub/spp.optimal.wgEncodeHaibTfbsHepg2CtcfV0416101AlnRep0_VS_wgEncodeHaibTfbsHepg2ControlV0416101AlnRep0.bb	SPP	hub	SL1781	bigBed	Myers	exp						SL3176								None	v041610.1									
peakSeq.optimal.wgEncodeSydhTfbsGm12878Zzz3StdAlnRep0_vs_wgEncodeSydhTfbsGm12878InputStdAlnRep1.bb	wgEncodeEH000698	394K	GM12878	ZZZ3	ChipSeq	Peaks	GSM935483	94c321dae51922a5f58f1a8b496cad88	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsGm12878Zzz3StdAlnRep0_vs_wgEncodeSydhTfbsGm12878InputStdAlnRep1.bb	PeakSeq	hub	wgEncodeEH000625	bigBed	Snyder	exp	std													None										
spp.optimal.wgEncodeUwTfbsHelas3CtcfStdAlnRep0_VS_wgEncodeUwTfbsHelas3InputStdAlnRep1.bb	wgEncodeEH000398	1.5M	HeLa-S3	CTCF	ChipSeq	Peaks	GSM749729,GSM749739	79fb7e42c607d58b68a0ecc91ce6cbbb	2009-06-30	UW	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/spp/optimal/hub/spp.optimal.wgEncodeUwTfbsHelas3CtcfStdAlnRep0_VS_wgEncodeUwTfbsHelas3InputStdAlnRep1.bb	SPP	hub	wgEncodeEH000469	bigBed	Stam	exp	std															2010-06-10								
wgEncodeBroadHistoneNhlfH3k27me3StdAln_2Reps.norm5.rawsignal.bw	wgEncodeEH000098	1.2G	NHLF	H3K27me3	ChipSeq	Signal	GSM733764	5b64ede21963b8177da69abe7309a8cf	2010-11-05	Broad	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeBroadHistoneNhlfH3k27me3StdAln_2Reps.norm5.rawsignal.bw	Wiggler	bigwig	wgEncodeEH000105	bigWig	Bernstein	exp	std															2010-11-05								
wgEncodeOpenChromFaireHepg2Pk.bb	wgEncodeEH000546	3.3M	HepG2		FaireSeq	Peaks	GSM864354	6aced0994ba45f7ccf859a825c5d1d8a	2009-04-17	UNC	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/openchrom/jan2011/faire_fseq_peaks/wgEncodeOpenChromFaireHepg2Pk.bb	F-Seq	faire_fseq_peaks	HepG2/Input	bigBed	Crawford																	2010-06-16	hg18							
spp.optimal.wgEncodeHaibTfbsH1hescRad21V0416102AlnRep0_VS_wgEncodeHaibTfbsH1hescControlPcr1xAlnRep0.bb	wgEncodeEH001593	3.3M	H1-hESC	Rad21	ChipSeq	Peaks	GSM803466	ae0c833058b5ac605f04f8498c3c7297	2010-12-08	HudsonAlpha	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/spp/optimal/hub/spp.optimal.wgEncodeHaibTfbsH1hescRad21V0416102AlnRep0_VS_wgEncodeHaibTfbsH1hescControlPcr1xAlnRep0.bb	SPP	hub	SL1398	bigBed	Myers	exp						SL2689								None	v041610.2									
wgEncodeCshlLongRnaSeqMcf7CellPapMinusRawSigRep2.bigWig	wgEncodeEH000175	825M	MCF-7		RnaSeq	MinusSignal	GSM765388	198402c259773888370bd42341dab917	2010-10-05	CSHL	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_signal/jan2011/hub/wgEncodeCshlLongRnaSeqMcf7CellPapMinusRawSigRep2.bigWig		hub		bigWig	Gingeras			2011-07-05	Nist14	wgEncodeCshlLongRnaSeq	2	LID8687	2x76D	Illumina_GA2x	016WC	cell	wgEncode	wgEncodeCshlLongRnaSeqMcf7CellPapMinusRawSigRep2	longPolyA											
peakSeq.optimal.wgEncodeOpenChromChipMcf7CtcfVehAlnRep0_vs_wgEncodeOpenChromChipMcf7InputAlnRep1.bb	wgEncodeEH001132	4.2M	MCF-7	CTCF	ChipSeq	Peaks	GSM822308	252fb5852b6bea8085066307d8918ba3	2010-10-16	UT-A	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeOpenChromChipMcf7CtcfVehAlnRep0_vs_wgEncodeOpenChromChipMcf7InputAlnRep1.bb	PeakSeq	hub	wgEncodeEH000589	bigBed	Crawford	exp														vehicle										
HepG2_WholeCell_Am_Long_CSHL_Contig.CSHL_LID8792-013WC-b1.LID8793-014WC-b2.idrFilt0.1.bb	wgEncodeEH000159	3.0M	HepG2		RnaSeq	Contigs	GSM758567	264acc9235b2de493755b860771cfa16		CSHL	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_elements/jan2011/LongRnaSeq/HepG2_WholeCell_Am_Long_CSHL_Contig.CSHL_LID8792-013WC-b1.LID8793-014WC-b2.idrFilt0.1.bb		LongRnaSeq		bigBed	Gingeras						pooled					Cell			longNonPolyA		None				iIDR	Plus				
wgEncodeSydhTfbsK562Stat2Ifna30StdAln_2Reps.norm5.rawsignal.bw	wgEncodeEH000665	1.4G	K562	STAT2	ChipSeq	Signal	GSM935470	0031bc5c5f85b4033760b54af11754c4	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeSydhTfbsK562Stat2Ifna30StdAln_2Reps.norm5.rawsignal.bw	Wiggler	bigwig	wgEncodeEH000655	bigWig	Snyder	exp	std													IFNa30										
spp.optimal.wgEncodeHaibTfbsHepg2Taf1Pcr2xAlnRep0_VS_wgEncodeHaibTfbsHepg2ControlPcr2xAlnRep0.bb	wgEncodeEH001551	1.3M	HepG2	TAF1	ChipSeq	Peaks	GSM803367	d710d8edb762a675107ddc8f2b81c078	2010-06-21	HudsonAlpha	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/spp/optimal/hub/spp.optimal.wgEncodeHaibTfbsHepg2Taf1Pcr2xAlnRep0_VS_wgEncodeHaibTfbsHepg2ControlPcr2xAlnRep0.bb	SPP	hub	SL294	bigBed	Myers	exp						SL358								None	PCR2x									
peakSeq.optimal.wgEncodeOpenChromChipMcf7CmycVehAlnRep0_vs_wgEncodeOpenChromChipMcf7InputAlnRep1.bb	wgEncodeEH001133	1.9M	MCF-7	c-Myc	ChipSeq	Peaks	GSM822301	ee458756f1fd910c86ce3d89cdd515cf	2010-10-16	UT-A	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeOpenChromChipMcf7CmycVehAlnRep0_vs_wgEncodeOpenChromChipMcf7InputAlnRep1.bb	PeakSeq	hub	wgEncodeEH000589	bigBed	Crawford	exp														vehicle										
spp.optimal.wgEncodeBroadHistoneHepg2CtcfStdAlnRep0_VS_wgEncodeBroadHistoneHepg2ControlStdAlnRep0.bb	wgEncodeEH000080	1.6M	HepG2	CTCF	ChipSeq	Peaks	GSM733645	59943890360894d17c25f82ec52f804c	2010-11-05	Broad	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/spp/optimal/hub/spp.optimal.wgEncodeBroadHistoneHepg2CtcfStdAlnRep0_VS_wgEncodeBroadHistoneHepg2ControlStdAlnRep0.bb	SPP	hub	wgEncodeEH000084	bigBed	Bernstein	exp	std															2010-11-05								
spp.optimal.wgEncodeSydhTfbsK562Brf1StdAlnRep0_VS_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	wgEncodeEH000679	266K	K562	BRF1	ChipSeq	Peaks	GSM935595	3b0d054e3b56126b319f9d4124554aa0	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/spp/optimal/hub/spp.optimal.wgEncodeSydhTfbsK562Brf1StdAlnRep0_VS_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	SPP	hub	wgEncodeEH000615	bigBed	Snyder	exp	std													None										
peakSeq.optimal.wgEncodeHaibTfbsA549Pol2Pcr2xDexaAlnRep0_vs_wgEncodeHaibTfbsA549ControlPcr2xDexaAlnRep0.bb	wgEncodeEH001494	938K	A549	Pol2	ChipSeq	Peaks	GSM803361	2fb5c69fa59f858ba3cc103c150bd5aa	2009-12-17	HudsonAlpha	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeHaibTfbsA549Pol2Pcr2xDexaAlnRep0_vs_wgEncodeHaibTfbsA549ControlPcr2xDexaAlnRep0.bb	PeakSeq	hub	SL335	bigBed	Myers	exp						SL244								DEX_100nM	PCR2x	2010-06-22								
wgEncodeSydhTfbsGm12878Yy1StdAln_2Reps.norm5.rawsignal.bw	wgEncodeEH000695	1.4G	GM12878	YY1	ChipSeq	Signal	GSM935482	ba5a6e9d98959e4c1de0eb3866c8e3ce	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeSydhTfbsGm12878Yy1StdAln_2Reps.norm5.rawsignal.bw	Wiggler	bigwig	wgEncodeEH000625	bigWig	Snyder	exp	std													None										
wgEncodeBroadHistoneHelas3H3k36me3StdAln_2Reps.norm5.rawsignal.bw	wgEncodeEH001015	659M	HeLa-S3	H3K36me3	ChipSeq	Signal	GSM733711	a338412912d01f093ebf02989a91cbf9	2010-11-05	Broad	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeBroadHistoneHelas3H3k36me3StdAln_2Reps.norm5.rawsignal.bw	Wiggler	bigwig	wgEncodeEH001013	bigWig	Bernstein	exp	std															2010-11-05								
peakSeq.optimal.wgEncodeHaibTfbsK562Sp1Pcr1xAlnRep0_vs_wgEncodeHaibTfbsK562ControlV0416101AlnRep0.bb	wgEncodeEH001578	418K	K562	SP1	ChipSeq	Peaks	GSM803505	5a3085b6ad83e0cf8c0f761bc25a0255	2010-09-30	HudsonAlpha	ENCODE Jan 2011. Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeHaibTfbsK562Sp1Pcr1xAlnRep0_vs_wgEncodeHaibTfbsK562ControlV0416101AlnRep0.bb	PeakSeq	hub	SL2455	bigBed	Myers	exp						SL1197								None	PCR1x									
wgEncodeCshlShortRnaSeqSknshraCellShorttotalTapPlusRawRep2.bigWig	wgEncodeEH001094	4.6M	SK-N-SH_RA		RnaSeq	PlusSignal	GSM897070	1c598500a448a72b8b514b855baaba7d	2011-01-19	CSHL	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_signal/jan2011/hub/wgEncodeCshlShortRnaSeqSknshraCellShorttotalTapPlusRawRep2.bigWig		hub		bigWig	Gingeras			2011-10-19		wgEncodeCshlShortRnaSeq	2	LID20748	1x36	Illumina_GA2x	020WC	cell	wgEncode	wgEncodeCshlShortRnaSeqSknshraCellShorttotalTapPlusRawRep2	shortTotal		TAP-Only									
wgEncodeSydhTfbsGm10847InputIggrabAln_2Reps.norm5.rawsignal.bw	wgEncodeEH000770	1.5G	GM10847	Input	ChipSeq	Signal	GSM935451	42216a5abea6a9b0d23f896d939ab4e7	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeSydhTfbsGm10847InputIggrabAln_2Reps.norm5.rawsignal.bw	Wiggler	bigwig	wgEncodeEH000770	bigWig	Snyder	input	IgG-rab													None										
wgEncodeBroadHistoneHepg2H4k20me1StdAln_2Reps.norm5.rawsignal.bw	wgEncodeEH000096	1.2G	HepG2	H4K20me1	ChipSeq	Signal	GSM733694	6e55ede5ec59844e6b026cf04610eb74	2010-11-05	Broad	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeBroadHistoneHepg2H4k20me1StdAln_2Reps.norm5.rawsignal.bw	Wiggler	bigwig	wgEncodeEH000084	bigWig	Bernstein	exp	std															2010-11-05								
