filename	dccAccession	size	cell	antibody	dataType	view	filename	localfile	geoSampleAccession	md5sum	dateSubmitted	lab	dataVersion	url	softwareVersion	exprdir	controlId	type	dateResubmitted	grant	setType	control	labExpId	treatment	protocol
peakSeq.optimal.wgEncodeHaibTfbsH1hescGabpPcr1xAlnRep0_vs_wgEncodeHaibTfbsH1hescControlPcr1xAlnRep0.bb	wgEncodeEH001534	514K	H1-hESC	GABP	ChipSeq	Peaks	peakSeq.optimal.wgEncodeHaibTfbsH1hescGabpPcr1xAlnRep0_vs_wgEncodeHaibTfbsH1hescControlPcr1xAlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeHaibTfbsH1hescGabpPcr1xAlnRep0_vs_wgEncodeHaibTfbsH1hescControlPcr1xAlnRep0.bb	GSM803424	c65603cc5fc967a694788e0f8b03db27	2010-04-29	HudsonAlpha	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeHaibTfbsH1hescGabpPcr1xAlnRep0_vs_wgEncodeHaibTfbsH1hescControlPcr1xAlnRep0.bb	PeakSeq	hub	SL969	bigBed		Myers	exp		SL1518	None	PCR1x
peakSeq.optimal.wgEncodeHaibTfbsGm12878SrfPcr2xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlPcr2xAlnRep0.bb	wgEncodeEH001464	434K	GM12878	SRF	ChipSeq	Peaks	peakSeq.optimal.wgEncodeHaibTfbsGm12878SrfPcr2xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlPcr2xAlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeHaibTfbsGm12878SrfPcr2xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlPcr2xAlnRep0.bb	GSM803350	1435141691b4c4b860c00d79213551c1	2008-11-20	HudsonAlpha	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeHaibTfbsGm12878SrfPcr2xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlPcr2xAlnRep0.bb	PeakSeq	hub	SL217	bigBed	2010-06-21	Myers	exp		SL291	None	PCR2x
peakSeq.optimal.wgEncodeHaibTfbsH1hescPol24h8Pcr1xAlnRep0_vs_wgEncodeHaibTfbsH1hescControlPcr1xAlnRep0.bb	wgEncodeEH001514	866K	H1-hESC	Pol2-4H8	ChipSeq	Peaks	peakSeq.optimal.wgEncodeHaibTfbsH1hescPol24h8Pcr1xAlnRep0_vs_wgEncodeHaibTfbsH1hescControlPcr1xAlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeHaibTfbsH1hescPol24h8Pcr1xAlnRep0_vs_wgEncodeHaibTfbsH1hescControlPcr1xAlnRep0.bb	GSM803484	12f6f8aca8b7342edb2625edf29a0957	2010-01-10	HudsonAlpha	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeHaibTfbsH1hescPol24h8Pcr1xAlnRep0_vs_wgEncodeHaibTfbsH1hescControlPcr1xAlnRep0.bb	PeakSeq	hub	SL969	bigBed	2010-06-07	Myers	exp		SL979	None	PCR1x
peakSeq.optimal.wgEncodeHaibTfbsGm12878Egr1V0416101AlnRep0_vs_wgEncodeHaibTfbsGm12878ControlV0416101AlnRep0.bb	wgEncodeEH001632	978K	GM12878	Egr-1	ChipSeq	Peaks	peakSeq.optimal.wgEncodeHaibTfbsGm12878Egr1V0416101AlnRep0_vs_wgEncodeHaibTfbsGm12878ControlV0416101AlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeHaibTfbsGm12878Egr1V0416101AlnRep0_vs_wgEncodeHaibTfbsGm12878ControlV0416101AlnRep0.bb	GSM803434	bc4851df0ce55ca9bbc95da3e2739f03	2011-01-06	HudsonAlpha	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeHaibTfbsGm12878Egr1V0416101AlnRep0_vs_wgEncodeHaibTfbsGm12878ControlV0416101AlnRep0.bb	PeakSeq	hub	SL1613	bigBed		Myers	exp		SL3579	None	v041610.1
peakSeq.optimal.wgEncodeHaibTfbsH1hescUsf1Pcr1xAlnRep0_vs_wgEncodeHaibTfbsH1hescControlPcr1xAlnRep0.bb	wgEncodeEH001532	970K	H1-hESC	USF-1	ChipSeq	Peaks	peakSeq.optimal.wgEncodeHaibTfbsH1hescUsf1Pcr1xAlnRep0_vs_wgEncodeHaibTfbsH1hescControlPcr1xAlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeHaibTfbsH1hescUsf1Pcr1xAlnRep0_vs_wgEncodeHaibTfbsH1hescControlPcr1xAlnRep0.bb	GSM803426	2ec8a88c1b0b934c56b64fc9b2f041e6	2010-04-22	HudsonAlpha	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeHaibTfbsH1hescUsf1Pcr1xAlnRep0_vs_wgEncodeHaibTfbsH1hescControlPcr1xAlnRep0.bb	PeakSeq	hub	SL969	bigBed		Myers	exp		SL1159	None	PCR1x
peakSeq.optimal.wgEncodeHaibTfbsGm12878EbfPcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlPcr1xAlnRep0.bb	wgEncodeEH001480	1.6M	GM12878	EBF	ChipSeq	Peaks	peakSeq.optimal.wgEncodeHaibTfbsGm12878EbfPcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlPcr1xAlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeHaibTfbsGm12878EbfPcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlPcr1xAlnRep0.bb	GSM803386	11ca28ae8897f8d02fdc8b28d92daf6e	2009-10-26	HudsonAlpha	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeHaibTfbsGm12878EbfPcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlPcr1xAlnRep0.bb	PeakSeq	hub	SL516	bigBed	2010-06-07	Myers	exp		SL745	None	PCR1x
peakSeq.optimal.wgEncodeSydhTfbsHepg2Pol2IggrabAlnRep0_vs_wgEncodeSydhTfbsHepg2InputIggrabAlnRep1.bb	wgEncodeEH001792	994K	HepG2	Pol2	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsHepg2Pol2IggrabAlnRep0_vs_wgEncodeSydhTfbsHepg2InputIggrabAlnRep1.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsHepg2Pol2IggrabAlnRep0_vs_wgEncodeSydhTfbsHepg2InputIggrabAlnRep1.bb	GSM935603	23bdea3503f1754a554c709e2a8526ae	2010-04-27	Stanford	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsHepg2Pol2IggrabAlnRep0_vs_wgEncodeSydhTfbsHepg2InputIggrabAlnRep1.bb	PeakSeq	hub	wgEncodeEH001791	bigBed		Snyder	exp	IgG-rab		None	
peakSeq.optimal.wgEncodeSydhTfbsK562Ccnt2StdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	wgEncodeEH001864	970K	K562	CCNT2	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsK562Ccnt2StdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsK562Ccnt2StdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	GSM935547	9eebeb583ec6cc08a1af34288f57da45	2010-04-28	Harvard	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsK562Ccnt2StdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	PeakSeq	hub	wgEncodeEH000615	bigBed		Snyder	exp	std		None	
peakSeq.optimal.wgEncodeHaibTfbsK562Pol24h8Pcr1xAlnRep0_vs_wgEncodeHaibTfbsK562ControlPcr1xAlnRep0.bb	wgEncodeEH001581	1.4M	K562	Pol2-4H8	ChipSeq	Peaks	peakSeq.optimal.wgEncodeHaibTfbsK562Pol24h8Pcr1xAlnRep0_vs_wgEncodeHaibTfbsK562ControlPcr1xAlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeHaibTfbsK562Pol24h8Pcr1xAlnRep0_vs_wgEncodeHaibTfbsK562ControlPcr1xAlnRep0.bb	GSM803443	55c782997e84395ea1968f17bf9a1be7	2009-10-26	HudsonAlpha	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeHaibTfbsK562Pol24h8Pcr1xAlnRep0_vs_wgEncodeHaibTfbsK562ControlPcr1xAlnRep0.bb	PeakSeq	hub	SL518	bigBed	2010-06-07	Myers	exp		SL949	None	PCR1x
peakSeq.optimal.wgEncodeSydhTfbsK562Pol3StdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	wgEncodeEH000694	242K	K562	Pol3	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsK562Pol3StdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsK562Pol3StdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	GSM935481	8f4b8634d8710eab63e99a693a4d1e35	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsK562Pol3StdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	PeakSeq	hub	wgEncodeEH000615	bigBed		Snyder	exp	std		None	
peakSeq.optimal.wgEncodeSydhTfbsHelas3Tf3c110StdAlnRep0_vs_wgEncodeSydhTfbsHelas3InputStdAlnRep1.bb	wgEncodeEH000747	546K	HeLa-S3	TFIIIC-110	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsHelas3Tf3c110StdAlnRep0_vs_wgEncodeSydhTfbsHelas3InputStdAlnRep1.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsHelas3Tf3c110StdAlnRep0_vs_wgEncodeSydhTfbsHelas3InputStdAlnRep1.bb	GSM935342	26dfc7d61c1d3311039e7bf7c3af6d28	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsHelas3Tf3c110StdAlnRep0_vs_wgEncodeSydhTfbsHelas3InputStdAlnRep1.bb	PeakSeq	hub	wgEncodeEH000612	bigBed		Snyder	exp	std		None	
peakSeq.optimal.wgEncodeSydhTfbsGm12878MaxStdAlnRep0_vs_wgEncodeSydhTfbsGm12878InputStdAlnRep1.bb	wgEncodeEH000623	266K	GM12878	Max	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsGm12878MaxStdAlnRep0_vs_wgEncodeSydhTfbsGm12878InputStdAlnRep1.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsGm12878MaxStdAlnRep0_vs_wgEncodeSydhTfbsGm12878InputStdAlnRep1.bb	GSM935518	e8254c7a90f321b635ef27a42462b1af	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsGm12878MaxStdAlnRep0_vs_wgEncodeSydhTfbsGm12878InputStdAlnRep1.bb	PeakSeq	hub	wgEncodeEH000625	bigBed		Snyder	exp	std		None	
peakSeq.optimal.wgEncodeSydhTfbsHepg2Pol2ForsklnStdAlnRep0_vs_wgEncodeSydhTfbsHepg2InputForsklnStdAlnRep0.bb	wgEncodeEH000758	1.1M	HepG2	Pol2	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsHepg2Pol2ForsklnStdAlnRep0_vs_wgEncodeSydhTfbsHepg2InputForsklnStdAlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsHepg2Pol2ForsklnStdAlnRep0_vs_wgEncodeSydhTfbsHepg2InputForsklnStdAlnRep0.bb	GSM935628	a5483a9e0f18e02b1880c9f0601f8a81	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsHepg2Pol2ForsklnStdAlnRep0_vs_wgEncodeSydhTfbsHepg2InputForsklnStdAlnRep0.bb	PeakSeq	hub	wgEncodeEH000755	bigBed		Snyder	exp	std		forskolin	
peakSeq.optimal.wgEncodeSydhTfbsHepg2Pol2PravastStdAlnRep0_vs_wgEncodeSydhTfbsHepg2InputPravastStdAlnRep0.bb	wgEncodeEH000641	530K	HepG2	Pol2	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsHepg2Pol2PravastStdAlnRep0_vs_wgEncodeSydhTfbsHepg2InputPravastStdAlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsHepg2Pol2PravastStdAlnRep0_vs_wgEncodeSydhTfbsHepg2InputPravastStdAlnRep0.bb	GSM935312	edc3463e11d3c21751f354254687b7b4	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsHepg2Pol2PravastStdAlnRep0_vs_wgEncodeSydhTfbsHepg2InputPravastStdAlnRep0.bb	PeakSeq	hub	wgEncodeEH000640	bigBed		Snyder	exp	std		pravastatin	
peakSeq.optimal.wgEncodeSydhTfbsHelas3TbpIggrabAlnRep0_vs_wgEncodeSydhTfbsHelas3InputIggrabAlnRep1.bb	wgEncodeEH001790	762K	HeLa-S3	TBP	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsHelas3TbpIggrabAlnRep0_vs_wgEncodeSydhTfbsHelas3InputIggrabAlnRep1.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsHelas3TbpIggrabAlnRep0_vs_wgEncodeSydhTfbsHelas3InputIggrabAlnRep1.bb	GSM935606	0e0eda5cbccbf3123a44c4c50f6d6994	2010-04-27	Stanford	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsHelas3TbpIggrabAlnRep0_vs_wgEncodeSydhTfbsHelas3InputIggrabAlnRep1.bb	PeakSeq	hub	wgEncodeEH000744	bigBed		Snyder	exp	IgG-rab		None	
peakSeq.optimal.wgEncodeHaibTfbsGm12878Pax5n19Pcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlPcr1xAlnRep0.bb	wgEncodeEH001495	1.1M	GM12878	PAX5-N19	ChipSeq	Peaks	peakSeq.optimal.wgEncodeHaibTfbsGm12878Pax5n19Pcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlPcr1xAlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeHaibTfbsGm12878Pax5n19Pcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlPcr1xAlnRep0.bb	GSM803362	108ff7d8f0bff8c62b1e39758b6a28aa	2009-12-17	HudsonAlpha	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeHaibTfbsGm12878Pax5n19Pcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlPcr1xAlnRep0.bb	PeakSeq	hub	SL678	bigBed	2010-06-16	Myers	exp		SL677	None	PCR1x
peakSeq.optimal.wgEncodeSydhTfbsHelas3Pol2s2IggrabAlnRep0_vs_wgEncodeSydhTfbsHelas3InputIggrabAlnRep1.bb	wgEncodeEH001838	1010K	HeLa-S3	Pol2-phosphoS2-	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsHelas3Pol2s2IggrabAlnRep0_vs_wgEncodeSydhTfbsHelas3InputIggrabAlnRep1.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsHelas3Pol2s2IggrabAlnRep0_vs_wgEncodeSydhTfbsHelas3InputIggrabAlnRep1.bb	GSM935383	c30a580ca5ba195a3c6c0cbc4857f29c	2011-01-18	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsHelas3Pol2s2IggrabAlnRep0_vs_wgEncodeSydhTfbsHelas3InputIggrabAlnRep1.bb	PeakSeq	hub	wgEncodeEH000744	bigBed		Snyder	exp	IgG-rab		None	
peakSeq.optimal.wgEncodeSydhTfbsK562CfosStdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	wgEncodeEH000619	546K	K562	c-Fos	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsK562CfosStdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsK562CfosStdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	GSM935355	41355c38e3e0ee7c251cba5b0412ef49	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsK562CfosStdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	PeakSeq	hub	wgEncodeEH000615	bigBed		Snyder	exp	std		None	
peakSeq.optimal.wgEncodeSydhTfbsHelas3Elk4UcdAlnRep0_vs_wgEncodeSydhTfbsHelas3InputUcdAlnRep1.bb	wgEncodeEH001753	554K	HeLa-S3	ELK4	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsHelas3Elk4UcdAlnRep0_vs_wgEncodeSydhTfbsHelas3InputUcdAlnRep1.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsHelas3Elk4UcdAlnRep0_vs_wgEncodeSydhTfbsHelas3InputUcdAlnRep1.bb	GSM935351	fd92173124d922401b618ed5cfc42947	2010-04-27	UCD	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsHelas3Elk4UcdAlnRep0_vs_wgEncodeSydhTfbsHelas3InputUcdAlnRep1.bb	PeakSeq	hub	wgEncodeEH001754	bigBed		Snyder	exp	UCDavis		None	
peakSeq.optimal.wgEncodeSydhTfbsK562Tf3c110StdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	wgEncodeEH000748	450K	K562	TFIIIC-110	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsK562Tf3c110StdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsK562Tf3c110StdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	GSM935343	a8a1c73f5d0d57fda31337b2e0ff764d	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsK562Tf3c110StdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	PeakSeq	hub	wgEncodeEH000615	bigBed		Snyder	exp	std		None	
peakSeq.optimal.wgEncodeSydhTfbsGm12878Nfe2hStdAlnRep0_vs_wgEncodeSydhTfbsGm12878InputStdAlnRep1.bb	wgEncodeEH001808	314K	GM12878	NF-E2_-H-230-	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsGm12878Nfe2hStdAlnRep0_vs_wgEncodeSydhTfbsGm12878InputStdAlnRep1.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsGm12878Nfe2hStdAlnRep0_vs_wgEncodeSydhTfbsGm12878InputStdAlnRep1.bb	GSM935652	403337fb200424df295cbb638333a756	2010-09-03	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsGm12878Nfe2hStdAlnRep0_vs_wgEncodeSydhTfbsGm12878InputStdAlnRep1.bb	PeakSeq	hub	wgEncodeEH000625	bigBed		Snyder	exp	std		None	
peakSeq.optimal.wgEncodeSydhTfbsHelas3Hae2f1StdAlnRep0_vs_wgEncodeSydhTfbsHelas3InputStdAlnRep1.bb	wgEncodeEH000688	618K	HeLa-S3	HA-E2F1	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsHelas3Hae2f1StdAlnRep0_vs_wgEncodeSydhTfbsHelas3InputStdAlnRep1.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsHelas3Hae2f1StdAlnRep0_vs_wgEncodeSydhTfbsHelas3InputStdAlnRep1.bb	GSM935366	81cff42dbab2b9f8ccde86c940111927	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsHelas3Hae2f1StdAlnRep0_vs_wgEncodeSydhTfbsHelas3InputStdAlnRep1.bb	PeakSeq	hub	wgEncodeEH000612	bigBed		Snyder	exp	std		None	
peakSeq.optimal.wgEncodeHaibTfbsGm12878Pbx3Pcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlPcr1xAlnRep0.bb	wgEncodeEH001477	706K	GM12878	Pbx3	ChipSeq	Peaks	peakSeq.optimal.wgEncodeHaibTfbsGm12878Pbx3Pcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlPcr1xAlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeHaibTfbsGm12878Pbx3Pcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlPcr1xAlnRep0.bb	GSM803532	a86f8d9b61abecf1ad36cecbcadfe7e1	2009-07-20	HudsonAlpha	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeHaibTfbsGm12878Pbx3Pcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlPcr1xAlnRep0.bb	PeakSeq	hub	SL516	bigBed	2010-06-07	Myers	exp		SL615	None	PCR1x
peakSeq.optimal.wgEncodeSydhTfbsGm12878Zzz3StdAlnRep0_vs_wgEncodeSydhTfbsGm12878InputStdAlnRep1.bb	wgEncodeEH000698	394K	GM12878	ZZZ3	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsGm12878Zzz3StdAlnRep0_vs_wgEncodeSydhTfbsGm12878InputStdAlnRep1.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsGm12878Zzz3StdAlnRep0_vs_wgEncodeSydhTfbsGm12878InputStdAlnRep1.bb	GSM935483	94c321dae51922a5f58f1a8b496cad88	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsGm12878Zzz3StdAlnRep0_vs_wgEncodeSydhTfbsGm12878InputStdAlnRep1.bb	PeakSeq	hub	wgEncodeEH000625	bigBed		Snyder	exp	std		None	
peakSeq.optimal.wgEncodeHaibTfbsK562Sp1Pcr1xAlnRep0_vs_wgEncodeHaibTfbsK562ControlV0416101AlnRep0.bb	wgEncodeEH001578	418K	K562	SP1	ChipSeq	Peaks	peakSeq.optimal.wgEncodeHaibTfbsK562Sp1Pcr1xAlnRep0_vs_wgEncodeHaibTfbsK562ControlV0416101AlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeHaibTfbsK562Sp1Pcr1xAlnRep0_vs_wgEncodeHaibTfbsK562ControlV0416101AlnRep0.bb	GSM803505	5a3085b6ad83e0cf8c0f761bc25a0255	2010-09-30	HudsonAlpha	ENCODE Jan 2011. Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeHaibTfbsK562Sp1Pcr1xAlnRep0_vs_wgEncodeHaibTfbsK562ControlV0416101AlnRep0.bb	PeakSeq	hub	SL2455	bigBed		Myers	exp		SL1197	None	PCR1x
