LncRNA_GeneId	LncRNA_Txid	Hg19_coordinates	No_Exons	LncRNA_tx_size	LncRNA_IntronS_size	category	GeneId_Cod.Pot	Genc_polyA	DiTAG5p3p,DiTAG5p,DiTAG3p
ENSG00000253335.1	ENST00000522670.1	chr8:18846789-18858462	3	545	11127	intronic	1.76	0	0,0,0
ENSG00000253557.1	ENST00000520920.1	chr8:18942502-19116979	5	561	173913	intergenic	9.05	0	0,0,0
ENSG00000253557.1	ENST00000517949.1	chr8:18944405-19102999	4	562	158030	intergenic	0	0	0,0,0
ENSG00000254242.1	ENST00000518324.1	chr8:18949243-18972534	3	519	22771	intergenic	0.62	1	0,0,0
ENSG00000253557.1	ENST00000518417.1	chr8:19041184-19093187	4	723	51278	intergenic	-0.27	1	0,0,0
ENSG00000254201.1	ENST00000519185.1	chr8:19103860-19106750	2	179	2711	intergenic	0	0	0,0,0
ENSG00000253280.1	ENST00000521016.1	chr8:19111751-19114844	4	362	2729	intergenic	1.32	0	0,0,0
ENSG00000253270.1	ENST00000519803.1	chr8:19536083-19546445	2	467	9895	intronic	-1.81	0	0,0,1
ENSG00000253775.1	ENST00000519197.1	chr8:19936816-19975953	2	1026	38111	intergenic	3.63	0	0,1,0
ENSG00000253733.1	ENST00000523103.1	chr8:20133284-20147969	3	892	13792	intronic	-3.18	1	0,0,0
ENSG00000253164.1	ENST00000519159.1	chr8:20207721-20227986	4	445	19818	intergenic	4.06	0	0,0,0
ENSG00000253164.1	ENST00000521139.1	chr8:20207767-20230280	5	759	21751	intergenic	4.06	0	0,0,0
ENSG00000253300.1	ENST00000517706.1	chr8:20513202-20557455	2	764	43489	intergenic	-1.90	0	0,0,1
ENSG00000253300.1	ENST00000518687.1	chr8:20525349-20557645	2	584	31712	intergenic	-0.13	0	0,0,0
ENSG00000254260.1	ENST00000523496.1	chr8:20798939-20807686	4	568	8177	intergenic	-0.60	0	0,0,0
ENSG00000254092.1	ENST00000518967.1	chr8:20810156-20831388	2	417	20815	intergenic	1.43	0	0,0,1
ENSG00000253147.1	ENST00000523852.1	chr8:20810638-20820406	4	874	8892	intergenic	0	0	0,0,0
ENSG00000253147.1	ENST00000523035.1	chr8:20811153-20826415	5	676	14583	intergenic	4.26	0	0,0,1
ENSG00000254026.1	ENST00000519605.1	chr8:20811523-20826415	4	550	14340	intergenic	4.26	0	0,0,1
ENSG00000253199.1	ENST00000517573.1	chr8:20831308-20832540	2	952	280	intergenic	0.27	0	0,0,0
ENSG00000253199.1	ENST00000522604.1	chr8:20831497-20852630	5	1644	19486	intergenic	-1.38	0	0,0,1
ENSG00000254040.1	ENST00000517994.1	chr8:20880807-20886569	4	581	5179	intergenic	0.98	0	0,1,0
ENSG00000254334.1	ENST00000522755.1	chr8:21155717-21165685	2	607	9361	intergenic	1.31	0	0,0,0
ENSG00000254334.1	ENST00000519996.1	chr8:21155750-21166960	3	1633	9576	intergenic	3.80	0	0,0,0
ENSG00000254064.1	ENST00000523556.1	chr8:22112089-22132675	2	515	20071	intergenic	2.15	0	0,0,0
ENSG00000251034.1	ENST00000514980.1	chr8:22398358-22402918	2	4076	484	exonic	0.09	0	0,0,1
ENSG00000254230.1	ENST00000517384.1	chr8:22423510-22424684	2	585	589	exonic	4.15	0	0,0,1
ENSG00000253125.1	ENST00000523627.1	chr8:22547663-22656129	5	570	107893	exonic	-8.70	0	0,1,1
ENSG00000253125.1	ENST00000519624.1	chr8:22602131-22603250	2	292	827	intronic	-8.70	0	0,0,0
ENSG00000253125.1	ENST00000521141.1	chr8:22605016-22615705	4	1630	9057	intronic	3.27	0	1,1,1
ENSG00000248738.2	ENST00000520914.1	chr8:22735485-22741652	4	572	5593	intronic	-11.12	0	0,0,0
ENSG00000248738.2	ENST00000511897.1	chr8:22735497-22745535	4	3879	6157	intronic	6.42	0	0,0,1
ENSG00000248738.2	ENST00000522019.1	chr8:22735655-22741933	3	566	5711	intronic	0.16	0	0,1,1
ENSG00000253142.1	ENST00000522805.1	chr8:22752947-22755326	2	898	1481	intronic	0.31	0	0,0,0
ENSG00000245025.2	ENST00000523884.1	chr8:22842109-22865044	2	471	22464	exonic	-6.52	0	0,0,0
ENSG00000245025.2	ENST00000502083.2	chr8:22863894-22876848	2	1945	11009	exonic	12.92	0	1,1,1
ENSG00000246130.1	ENST00000501897.1	chr8:22925742-22941132	3	2636	12753	intronic	3.47	0	0,1,0
ENSG00000253616.1	ENST00000520840.1	chr8:22928890-22932001	2	484	2627	intergenic	-1.59	0	0,1,1
ENSG00000253616.1	ENST00000523806.1	chr8:22929542-22932001	2	450	2009	intergenic	0	0	0,1,0
ENSG00000253930.1	ENST00000518308.1	chr8:23046792-23048188	2	637	759	exonic	-7.92	1	0,0,0
ENSG00000246582.2	ENST00000517774.1	chr8:23081984-23083395	2	499	912	exonic	0	0	0,1,0
ENSG00000250714.2	ENST00000519563.1	chr8:23082733-23087616	2	446	4437	intergenic	0	0	0,0,1
ENSG00000246582.2	ENST00000500853.1	chr8:23082734-23088439	3	1970	3734	intergenic	4.07	0	1,1,1
ENSG00000250714.2	ENST00000511929.2	chr8:23082746-23088428	2	1125	4557	intergenic	-0.10	0	1,1,1
ENSG00000246582.2	ENST00000522600.1	chr8:23083147-23085720	2	632	1941	intergenic	4.36	0	0,0,1
ENSG00000253837.1	ENST00000517420.1	chr8:23193684-23199049	2	1798	3567	exonic	12.41	0	1,1,1
ENSG00000253837.1	ENST00000519692.1	chr8:23193721-23223638	3	4374	25542	exonic	7.37	1	0,1,0
ENSG00000253390.1	ENST00000521021.1	chr8:23316114-23342484	2	630	25740	intergenic	-4.29	0	0,0,0
ENSG00000253986.1	ENST00000518590.1	chr8:23350522-23351711	2	715	474	intergenic	-0.57	0	0,1,0
ENSG00000253471.1	ENST00000523874.1	chr8:23564654-23647000	3	252	82093	intergenic	0	0	0,1,0
ENSG00000254002.1	ENST00000520375.1	chr8:23583844-23600555	3	443	16267	intergenic	-0.13	0	0,0,0
ENSG00000253891.1	ENST00000521681.1	chr8:24027470-24034593	3	491	6631	intergenic	0	0	0,1,0
ENSG00000253535.1	ENST00000518988.1	chr8:24153327-24245028	4	741	90958	intronic	-4.40	0	0,1,0
ENSG00000253535.1	ENST00000523700.1	chr8:24153404-24244837	3	569	90863	intronic	0	0	0,0,1
ENSG00000253535.1	ENST00000523578.1	chr8:24158398-24406131	4	546	247185	intronic	-0.88	0	0,1,0
ENSG00000253535.1	ENST00000519689.1	chr8:24158398-24769586	5	651	610534	intronic	-0.88	0	0,0,0
ENSG00000253643.1	ENST00000519364.1	chr8:24347825-24372341	5	902	23611	exonic	1.54	1	0,0,1
ENSG00000253643.1	ENST00000517428.1	chr8:24369135-24372101	2	503	2463	intronic	-0.54	1	0,0,0
ENSG00000253643.1	ENST00000520256.1	chr8:24369135-24372342	2	577	2630	intronic	-2.52	1	0,0,0
ENSG00000253643.1	ENST00000519893.1	chr8:24369143-24372326	3	432	2750	intronic	-2.52	1	0,0,0
ENSG00000253832.1	ENST00000522570.1	chr8:24849516-24867292	3	603	17172	intergenic	6.13	0	0,1,0
ENSG00000253476.1	ENST00000523840.1	chr8:25283037-25284096	2	528	531	intergenic	-2.42	0	0,0,0
ENSG00000253100.1	ENST00000517964.1	chr8:25543314-25545040	2	1131	595	intergenic	-2.81	0	0,0,1
ENSG00000253342.1	ENST00000522524.1	chr8:25634195-25634972	2	465	312	intergenic	-2.10	0	0,0,0
ENSG00000254178.1	ENST00000520386.1	chr8:25691645-25697651	2	485	5521	intergenic	-12.99	1	0,0,0
ENSG00000253430.1	ENST00000522547.1	chr8:26280109-26281445	2	508	828	intronic	-15.59	0	0,0,1
ENSG00000254362.1	ENST00000518031.1	chr8:26298007-26300111	4	568	1534	intronic	-9.70	0	0,0,0
ENSG00000253888.1	ENST00000521408.1	chr8:27041838-27068011	3	585	25587	intergenic	0.29	0	0,0,0
ENSG00000253875.1	ENST00000521510.1	chr8:27590855-27613943	4	584	22502	exonic	-4.49	0	0,1,0
ENSG00000253397.1	ENST00000517735.1	chr8:27761998-27767827	3	359	5469	exonic	6.88	1	0,1,0
ENSG00000253690.1	ENST00000521731.1	chr8:28107580-28196772	2	887	88305	exonic	4.78	0	0,1,0
ENSG00000254370.1	ENST00000522589.1	chr8:28273041-28277572	2	511	4020	intergenic	0.27	0	0,0,1
ENSG00000253567.1	ENST00000523935.1	chr8:28304781-28313204	3	443	7979	exonic	5.29	0	0,1,0
ENSG00000253567.1	ENST00000518819.1	chr8:28306471-28313419	2	432	6516	intronic	-0.21	0	0,0,0
ENSG00000246339.3	ENST00000501224.2	chr8:28553718-28558836	2	3688	1430	intronic	4.12	0	0,1,1
ENSG00000246339.3	ENST00000523789.1	chr8:28555729-28558047	3	542	1775	intronic	-0.89	0	0,0,0
ENSG00000246339.3	ENST00000520023.1	chr8:28555920-28558981	3	780	2280	exonic	0	0	0,1,0
ENSG00000246339.3	ENST00000519870.1	chr8:28557642-28558770	2	893	235	intronic	0.30	0	0,0,1
ENSG00000254034.1	ENST00000520055.1	chr8:28655659-28656986	2	548	779	intronic	-4.95	0	0,0,0
ENSG00000247743.1	ENST00000499250.1	chr8:28779448-28922453	2	6111	136894	intronic	5.30	0	0,1,1
ENSG00000254129.1	ENST00000523661.1	chr8:28968090-28998198	3	457	29650	exonic	3.93	0	0,0,0
ENSG00000254129.1	ENST00000517632.1	chr8:28997561-28998246	2	478	207	exonic	-1.51	0	0,0,0
ENSG00000253632.1	ENST00000521101.1	chr8:29384829-29387840	2	642	2369	intergenic	-4.83	0	0,1,1
ENSG00000253182.1	ENST00000522028.1	chr8:29405688-29421858	2	564	15606	intergenic	5.70	0	0,0,0
ENSG00000251191.2	ENST00000518623.1	chr8:29531438-29592739	4	938	60361	intergenic	6.44	1	1,1,1
ENSG00000251191.2	ENST00000506121.2	chr8:29578775-29605625	4	1399	25449	intergenic	6.44	0	0,0,1
ENSG00000253490.1	ENST00000522158.1	chr8:29605825-29609813	3	2980	1007	intergenic	3.22	1	0,0,0
ENSG00000253490.1	ENST00000523123.1	chr8:29605841-29656006	4	2315	47848	intergenic	2.17	1	0,0,0
ENSG00000253490.1	ENST00000517491.1	chr8:29605866-29656008	4	2791	47349	intergenic	3.30	1	0,0,0
ENSG00000248964.2	ENST00000507496.1	chr8:29672520-29686020	3	1867	11632	intergenic	13.50	0	1,1,1
ENSG00000248964.2	ENST00000517356.1	chr8:29672520-29712059	3	1496	38042	intergenic	0.44	0	0,0,1
ENSG00000254086.1	ENST00000522967.1	chr8:29722160-29729177	2	564	6453	intergenic	0.66	0	0,0,0
ENSG00000253604.1	ENST00000521908.1	chr8:29763251-29766472	2	550	2671	intergenic	0	0	0,0,0
ENSG00000253279.1	ENST00000524059.1	chr8:29779029-29810153	3	1870	29253	intergenic	8.36	0	0,0,1
ENSG00000253279.1	ENST00000521245.1	chr8:29779335-29811240	3	2651	29253	intergenic	8.36	1	0,0,1
ENSG00000253708.1	ENST00000523733.1	chr8:30034070-30038404	2	583	3751	exonic	-12.38	0	0,1,1
ENSG00000254109.1	ENST00000517521.1	chr8:30239635-30242917	3	909	2372	exonic	5.01	1	1,1,1
ENSG00000254109.1	ENST00000523643.1	chr8:30239640-30242256	3	754	1861	exonic	1.59	1	1,1,1
ENSG00000254109.1	ENST00000519753.1	chr8:30239640-30242809	4	1031	2136	exonic	5.01	1	1,1,1
ENSG00000253112.1	ENST00000522640.1	chr8:30454431-30455049	2	407	211	intronic	-7.55	0	0,0,1
ENSG00000104691.10	ENST00000522735.1	chr8:30589764-30620863	8	813	30280	intergenic	3.50	0	0,0,0
ENSG00000104691.10	ENST00000522968.1	chr8:30590136-30609035	2	813	18086	intergenic	3.82	0	0,0,0
ENSG00000104691.10	ENST00000517341.1	chr8:30601682-30624522	8	1449	21385	intergenic	8.28	1	1,1,1
ENSG00000104691.10	ENST00000265616.5	chr8:30601690-30624522	9	1439	21386	intergenic	7.18	1	1,1,1
ENSG00000104691.10	ENST00000341403.5	chr8:30601690-30624522	8	1316	21510	intergenic	7.18	1	1,1,1
ENSG00000104691.10	ENST00000380154.5	chr8:30601690-30624522	9	1328	21497	intergenic	7.18	1	1,1,1
ENSG00000104691.10	ENST00000519246.1	chr8:30601691-30624522	8	1623	21202	intergenic	8.28	1	1,1,1
ENSG00000104691.10	ENST00000523607.1	chr8:30601706-30624421	7	1201	21509	intergenic	8.28	1	1,1,1
ENSG00000104691.10	ENST00000518239.1	chr8:30601707-30623910	8	701	21496	intergenic	-0.75	0	1,1,1
ENSG00000104691.10	ENST00000518059.1	chr8:30608914-30620839	6	493	11428	intergenic	-3.58	0	0,0,0
ENSG00000104691.10	ENST00000521598.1	chr8:30613636-30623816	5	478	9699	intergenic	-3.58	0	0,0,1
ENSG00000104691.10	ENST00000520436.1	chr8:30620663-30624068	2	527	2878	intergenic	8.28	0	0,0,1
ENSG00000253961.1	ENST00000521252.1	chr8:31024594-31034388	2	296	9498	exonic	0	0	0,0,0
ENSG00000253961.1	ENST00000523365.1	chr8:31028639-31034683	4	643	5399	intronic	-10.17	0	0,0,0
ENSG00000253377.1	ENST00000524022.1	chr8:31133112-31241795	2	336	108347	intergenic	-9.57	1	0,0,0
ENSG00000254095.1	ENST00000524017.1	chr8:31196713-31201945	4	824	4406	intergenic	4.31	0	0,0,0
ENSG00000254095.1	ENST00000522611.1	chr8:31201188-31202149	2	647	314	intergenic	4.31	0	0,0,1
ENSG00000254095.1	ENST00000505166.2	chr8:31201211-31203995	2	311	2473	intergenic	-1.48	0	0,0,1
ENSG00000253275.1	ENST00000520391.1	chr8:31354939-31356128	2	328	861	intergenic	0	0	0,0,0
ENSG00000253974.1	ENST00000521463.1	chr8:31883735-31957281	4	742	72802	intronic	2.68	0	0,0,0
ENSG00000253974.1	ENST00000520444.1	chr8:31883747-31920988	4	758	36481	intronic	1.05	0	0,0,0
ENSG00000253974.1	ENST00000523743.1	chr8:31883843-31996793	4	292	112656	intronic	-8.44	0	0,0,1
ENSG00000253974.1	ENST00000523785.1	chr8:31994177-31996991	2	352	2462	intronic	-1.03	0	0,0,0
ENSG00000253222.1	ENST00000517967.1	chr8:32028898-32145082	2	543	115641	intronic	-4.14	0	0,0,0
ENSG00000253222.1	ENST00000523320.1	chr8:32078444-32144963	2	553	65966	intronic	-4.14	0	0,0,0
ENSG00000254049.1	ENST00000519023.1	chr8:32298262-32300241	3	505	1473	intronic	5.87	1	0,0,0
ENSG00000247134.2	ENST00000520819.1	chr8:32853696-32902320	3	712	47911	intergenic	-2.59	1	0,0,1
ENSG00000247134.2	ENST00000500843.2	chr8:32853696-32902373	3	737	47939	intergenic	-2.59	1	0,0,1
ENSG00000253642.1	ENST00000523063.1	chr8:33462374-33896003	6	766	432859	intergenic	-5.69	0	0,0,0
ENSG00000253642.1	ENST00000517292.1	chr8:33613295-33653954	2	272	40387	intergenic	0.08	0	0,0,1
ENSG00000254194.1	ENST00000518163.1	chr8:33831219-33867110	3	411	35479	intergenic	-0.21	0	0,0,0
ENSG00000254194.1	ENST00000521714.1	chr8:33831219-33867113	4	511	35381	intergenic	-1.34	0	0,0,0
ENSG00000253642.1	ENST00000521541.1	chr8:33865374-33896441	2	661	30406	intergenic	-4.38	0	0,0,0
ENSG00000253642.1	ENST00000523336.1	chr8:33865375-33896526	3	784	30366	intergenic	-4.38	0	0,0,0
ENSG00000254302.1	ENST00000518217.1	chr8:34032404-34042413	2	537	9472	intergenic	-5.14	0	0,0,0
ENSG00000253108.1	ENST00000522460.1	chr8:34085957-34204249	5	582	117707	intergenic	1.98	0	0,0,0
ENSG00000254033.1	ENST00000518178.1	chr8:34086812-34106464	2	430	19222	intergenic	5.79	0	0,1,1
ENSG00000254344.1	ENST00000519189.1	chr8:34641570-34722316	4	529	80215	intergenic	-8.71	0	0,0,0
ENSG00000253452.1	ENST00000524167.1	chr8:35719641-35788228	7	563	68019	intergenic	-2.67	0	0,0,0
ENSG00000253452.1	ENST00000523748.1	chr8:35720025-35828183	5	578	107577	intergenic	-2.84	0	0,0,0
ENSG00000253524.1	ENST00000518181.1	chr8:35861834-35952564	3	360	90369	intergenic	-5.54	0	0,0,0
ENSG00000253524.1	ENST00000523342.1	chr8:35861838-35951527	3	387	89301	intergenic	-5.54	1	0,0,0
ENSG00000253363.1	ENST00000524132.1	chr8:36394909-36636682	5	570	241200	intergenic	1.28	0	0,0,0
ENSG00000253363.1	ENST00000519451.1	chr8:36622472-36636682	3	514	13695	intergenic	-6.88	0	0,0,1
ENSG00000253123.1	ENST00000523946.1	chr8:37184093-37188355	2	3692	570	intergenic	7.23	0	0,0,0
ENSG00000253123.1	ENST00000518765.1	chr8:37188190-37189502	2	713	599	intergenic	1.64	0	0,1,0
ENSG00000253746.1	ENST00000520431.1	chr8:37262957-37264242	2	578	707	intergenic	-3.33	0	0,0,0
ENSG00000253388.1	ENST00000517897.1	chr8:37337607-37338327	2	169	551	intronic	-2.41	0	0,0,0
ENSG00000254306.1	ENST00000517714.1	chr8:37458055-37483391	5	551	24782	intergenic	-2.82	0	0,0,0
ENSG00000253344.1	ENST00000519978.1	chr8:37483533-37531905	2	836	47536	intergenic	4.12	0	0,0,0
ENSG00000253181.1	ENST00000523507.1	chr8:37575097-37591274	3	1228	14948	intergenic	0.50	1	0,0,1
ENSG00000240015.2	ENST00000476186.2	chr8:37980792-37982169	2	621	756	intronic	-11.58	0	0,0,0
ENSG00000253356.1	ENST00000520598.1	chr8:38006259-38021290	2	562	14469	exonic	0.95	0	0,1,1
ENSG00000255487.1	ENST00000529325.1	chr8:38133406-38134198	2	256	536	exonic	0.50	0	0,0,1
ENSG00000254898.1	ENST00000527912.1	chr8:38193499-38195069	2	434	1136	exonic	1.56	1	0,0,0
ENSG00000254981.1	ENST00000533301.1	chr8:38258054-38259201	2	377	770	intronic	-12.56	0	0,0,0
ENSG00000255201.1	ENST00000528407.1	chr8:38279407-38283614	2	534	3673	exonic	2.45	0	0,1,0
ENSG00000253361.1	ENST00000521623.1	chr8:38401170-38410198	3	379	8648	intergenic	0.06	1	0,0,1
ENSG00000254100.1	ENST00000519764.1	chr8:38409766-38416538	5	537	6232	intergenic	0.73	0	0,0,1
ENSG00000254321.1	ENST00000521511.1	chr8:38558144-38562373	4	735	3492	intergenic	-0.71	0	0,1,1
ENSG00000253586.1	ENST00000518535.1	chr8:38657161-38659814	2	356	2297	intronic	-7.10	0	0,1,0
ENSG00000253829.1	ENST00000459965.2	chr8:38702384-38703957	2	387	1186	intronic	-6.73	0	0,1,0
ENSG00000253645.1	ENST00000520863.1	chr8:38827879-38830530	2	650	2001	exonic	0.21	0	0,0,1
ENSG00000254067.1	ENST00000518465.1	chr8:39413665-39416052	3	680	1706	intergenic	-5.01	0	0,0,0
ENSG00000254082.1	ENST00000519537.1	chr8:39424224-39437653	4	506	12921	intergenic	-3.13	1	0,0,1
ENSG00000254082.1	ENST00000523523.1	chr8:39433113-39437653	3	273	4266	intergenic	-0.30	1	0,0,1
ENSG00000253939.1	ENST00000517623.1	chr8:39761294-39852767	3	502	90970	intronic	1.58	0	0,0,0
ENSG00000253838.1	ENST00000520185.1	chr8:39771748-39773240	2	102	1390	intronic	-4.74	1	0,0,0
ENSG00000254287.1	ENST00000522970.1	chr8:39775595-39778409	2	605	2209	exonic	-3.50	0	0,0,0
ENSG00000253381.1	ENST00000524098.1	chr8:39961688-39965454	2	187	3579	intergenic	0	0	0,0,0
ENSG00000253665.1	ENST00000521257.1	chr8:39972170-39984987	3	739	12077	intergenic	-4.14	0	0,0,0
ENSG00000254143.1	ENST00000520487.1	chr8:40018977-40030131	4	531	10621	intergenic	1.75	0	0,0,1
ENSG00000253802.1	ENST00000521363.1	chr8:40156260-40168780	3	881	11638	intergenic	-1.00	0	0,0,0
ENSG00000253802.1	ENST00000522486.1	chr8:40156594-40200921	2	505	43822	intergenic	-1.00	0	0,1,0
ENSG00000253802.1	ENST00000521030.1	chr8:40190692-40200882	3	663	9526	intergenic	-0.10	0	1,1,1
ENSG00000253354.1	ENST00000518722.1	chr8:40227547-40259367	4	473	31345	intergenic	4.56	0	0,0,0
ENSG00000254383.1	ENST00000518428.1	chr8:40757535-40759373	2	494	1344	intergenic	-25.55	0	0,1,1
ENSG00000253174.1	ENST00000524133.1	chr8:41397900-41402563	2	570	4093	exonic	3.27	0	0,1,0
ENSG00000253408.1	ENST00000523459.1	chr8:42091193-42128429	3	590	36645	intergenic	3.68	0	0,0,1
ENSG00000253408.1	ENST00000521470.1	chr8:42106570-42120924	2	388	13966	intergenic	-8.68	0	0,0,1
ENSG00000253408.1	ENST00000521802.1	chr8:42112846-42123216	3	415	9954	intergenic	-0.42	1	1,1,1
ENSG00000253408.1	ENST00000520890.1	chr8:42112846-42127906	3	368	14691	intergenic	-0.42	1	0,0,1
ENSG00000253408.1	ENST00000518994.1	chr8:42112846-42128438	3	601	14990	intergenic	-0.42	1	0,0,1
ENSG00000253408.1	ENST00000518213.1	chr8:42123647-42128715	2	815	4253	intergenic	-3.56	0	0,1,0
ENSG00000254165.1	ENST00000522190.1	chr8:42392672-42393447	2	708	67	intronic	-2.70	1	0,0,0
ENSG00000255101.1	ENST00000527318.1	chr8:42560726-42577089	3	682	15680	intronic	0.12	0	0,0,0
ENSG00000253745.1	ENST00000524012.1	chr8:47834183-47840454	2	605	5666	intergenic	4.98	0	0,0,0
ENSG00000253140.1	ENST00000521359.1	chr8:49428412-49429649	2	537	700	intergenic	2.09	0	0,0,1
ENSG00000253608.1	ENST00000522575.1	chr8:49464127-49611069	4	2372	144568	intergenic	5.34	0	0,0,0
ENSG00000253688.1	ENST00000524011.1	chr8:49464575-49469001	2	764	3662	intergenic	-2.88	0	0,1,0
ENSG00000233858.3	ENST00000430626.1	chr8:49502961-49507181	2	3549	671	intergenic	9.12	0	0,0,0
ENSG00000233858.3	ENST00000536671.1	chr8:49502961-49700220	4	3635	193622	encompassing	9.12	0	0,0,0
ENSG00000253702.1	ENST00000523038.1	chr8:49510018-49533578	4	559	22999	intergenic	-0.10	0	0,0,0
ENSG00000253455.1	ENST00000521660.1	chr8:49533025-49536455	2	289	3141	intergenic	1.55	0	0,0,0
ENSG00000253892.1	ENST00000518620.1	chr8:49569820-49571454	2	594	1040	intergenic	-8.22	0	0,0,0
ENSG00000253474.1	ENST00000518222.1	chr8:50081098-50141484	4	833	59551	intergenic	-2.29	0	0,1,0
ENSG00000253474.1	ENST00000519828.1	chr8:50081241-50137588	3	306	56040	intergenic	0	0	0,0,0
ENSG00000253380.1	ENST00000518854.1	chr8:50409322-50424739	2	267	15150	intergenic	-1.53	1	0,1,0
ENSG00000253484.1	ENST00000522408.1	chr8:50730146-50733504	3	412	2945	intergenic	-9.78	0	0,0,0
ENSG00000253849.1	ENST00000523907.1	chr8:51293575-51294835	2	434	826	intronic	-3.63	0	0,0,0
ENSG00000253664.1	ENST00000521294.1	chr8:52170248-52233678	2	519	62911	exonic	-4.13	0	0,0,0
ENSG00000253475.1	ENST00000518507.1	chr8:52808517-52808934	2	283	134	intronic	-14.37	0	0,0,0
ENSG00000228801.4	ENST00000518942.1	chr8:52811885-52859165	3	816	46463	intergenic	3.02	0	0,1,0
ENSG00000228801.4	ENST00000423716.1	chr8:52812209-52859733	2	936	46588	intergenic	1.96	0	0,1,0
ENSG00000228801.4	ENST00000535440.1	chr8:52812209-52859733	3	935	46588	intergenic	1.96	0	0,1,0
ENSG00000228801.4	ENST00000520357.1	chr8:52812275-52825698	2	575	12848	intergenic	-5.70	0	0,1,0
ENSG00000228801.4	ENST00000521612.1	chr8:52812294-52824289	2	423	11572	intergenic	-3.89	0	1,1,1
ENSG00000253844.1	ENST00000521188.1	chr8:52874018-52935534	2	672	60844	intergenic	1.89	1	0,0,1
ENSG00000254136.1	ENST00000523810.1	chr8:52908770-52920915	2	470	11675	intergenic	5.59	0	0,0,1
ENSG00000254314.1	ENST00000520496.1	chr8:53063380-53067452	2	635	3437	intronic	-3.65	0	0,1,0
ENSG00000253551.1	ENST00000522541.1	chr8:53106922-53112140	2	824	4394	intronic	5.41	1	0,0,0
ENSG00000253924.1	ENST00000522228.1	chr8:53207015-53214502	3	422	7064	intronic	0	0	0,1,0
ENSG00000254687.1	ENST00000529837.1	chr8:54090131-54128983	2	558	38294	intergenic	1.59	0	0,1,0
ENSG00000254687.1	ENST00000524425.1	chr8:54090147-54155243	3	826	64269	intronic	-5.62	0	0,1,0
ENSG00000253369.1	ENST00000521558.1	chr8:54307771-54308506	2	594	141	intergenic	-2.20	0	0,1,0
ENSG00000254204.1	ENST00000521930.1	chr8:54427730-54428465	2	469	266	intergenic	-2.16	0	0,1,0
ENSG00000237807.3	ENST00000426023.1	chr8:54427731-54436491	2	2387	6373	intergenic	1.15	0	1,1,1
ENSG00000251475.1	ENST00000508149.1	chr8:54811569-54821517	2	2239	7709	intronic	2.49	0	0,0,0
ENSG00000254357.1	ENST00000522918.1	chr8:56429799-56433536	2	590	3147	intronic	-7.52	0	0,0,0
ENSG00000253151.1	ENST00000518261.1	chr8:56438745-56446511	2	865	6901	intergenic	-3.75	0	0,0,1
ENSG00000254325.1	ENST00000518552.1	chr8:56806154-56808276	2	651	1471	intronic	-0.10	0	0,0,0
ENSG00000253603.1	ENST00000521403.1	chr8:56987151-56987833	2	557	125	intergenic	-1.18	0	0,1,1
ENSG00000254254.1	ENST00000518662.1	chr8:57358366-57464626	4	2643	103615	exonic	6.23	0	0,0,1
ENSG00000254254.1	ENST00000522511.1	chr8:57401657-57439695	4	568	37468	intergenic	4.14	0	0,0,0
ENSG00000246430.2	ENST00000519144.1	chr8:57408805-57472145	3	564	62775	intergenic	1.71	0	0,1,1
ENSG00000246430.2	ENST00000499425.1	chr8:57430880-57472230	3	2366	38983	intergenic	0.61	0	0,0,0
ENSG00000246430.2	ENST00000523786.1	chr8:57432678-57472056	3	558	38819	intergenic	3.26	0	0,1,0
ENSG00000246430.2	ENST00000521483.1	chr8:57432718-57472056	3	554	38783	intergenic	0.36	0	0,1,0
ENSG00000246430.2	ENST00000523664.1	chr8:57432874-57472243	2	553	38816	intergenic	0.71	0	0,0,0
ENSG00000246430.2	ENST00000524338.1	chr8:57432937-57472382	2	561	38884	intergenic	0.36	0	0,1,0
ENSG00000246430.2	ENST00000518943.1	chr8:57432946-57472352	2	569	38837	intergenic	0.71	0	0,1,0
ENSG00000253139.1	ENST00000523724.1	chr8:57449317-57453056	2	555	3184	intergenic	5.40	0	0,0,0
ENSG00000253139.1	ENST00000523166.1	chr8:57449616-57452993	3	499	2877	intergenic	-5.67	0	0,0,0
ENSG00000254055.1	ENST00000521215.1	chr8:57552460-57569024	4	584	15978	intergenic	1.59	0	0,1,0
ENSG00000253301.1	ENST00000519314.1	chr8:58055248-58113647	4	562	57835	intergenic	2.78	0	0,1,0
ENSG00000253301.1	ENST00000519241.1	chr8:58055262-58132001	4	509	76228	intergenic	-0.31	0	0,0,1
